store_id,trans_datetime,staff_id,payment_type,order_channel,loyalty_member_id,pos_receipt_id,time_range,month,enrolment_date,first_name,last_name,email,date_of_birth,gender,primary_store_id,consent_marketing
5,2024-02-02 03:29:00,5008,Cash,Click-and-Collect,3005.0,90707,00:00-06:00,Feb,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
4,2024-01-18 14:12:00,5007,Voucher,Click-and-Collect,3003.0,90259,12:00-18:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
5,2024-03-02 18:42:00,5004,Voucher,Click-and-Collect,3005.0,90737,18:00-24:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
5,2024-03-17 03:05:00,5009,Mobile Wallet,Click-and-Collect,3004.0,90204,00:00-06:00,Mar,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
5,2024-03-27 23:36:00,5004,Card,Click-and-Collect,3001.0,90721,18:00-24:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
1,2024-01-27 20:38:00,5009,Card,In-Store,3001.0,90705,18:00-24:00,Jan,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
1,2024-01-19 07:58:00,5003,Mobile Wallet,Click-and-Collect,3001.0,90688,06:00-12:00,Jan,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
5,2024-02-05 04:01:00,5008,Card,Click-and-Collect,3004.0,90973,00:00-06:00,Feb,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
5,2024-03-30 22:15:00,5009,Mobile Wallet,Click-and-Collect,3005.0,90476,18:00-24:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
1,2024-01-24 17:46:00,5006,Card,Click-and-Collect,3004.0,90369,12:00-18:00,Jan,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
1,2024-03-08 00:36:00,5006,Voucher,In-Store,3003.0,90872,00:00-06:00,Mar,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
2,2024-01-06 09:13:00,5002,Mobile Wallet,In-Store,3002.0,90337,06:00-12:00,Jan,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
4,2024-01-01 23:29:00,5005,Voucher,Click-and-Collect,3002.0,90382,18:00-24:00,Jan,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
1,2024-03-17 00:08:00,5002,Mobile Wallet,In-Store,3003.0,90986,00:00-06:00,Mar,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
4,2024-03-09 00:38:00,5008,Card,In-Store,3003.0,90626,00:00-06:00,Mar,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
2,2024-01-11 13:40:00,5008,Voucher,Click-and-Collect,3001.0,90943,12:00-18:00,Jan,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
3,2024-03-05 06:20:00,5007,Voucher,Click-and-Collect,3005.0,90065,06:00-12:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
3,2024-03-30 12:04:00,5009,Voucher,In-Store,3001.0,90532,12:00-18:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
2,2024-01-23 09:46:00,5003,Voucher,Click-and-Collect,3004.0,90355,06:00-12:00,Jan,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
3,2024-02-23 08:58:00,5008,Mobile Wallet,In-Store,3003.0,90659,06:00-12:00,Feb,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
5,2024-01-22 17:26:00,5006,Mobile Wallet,In-Store,3004.0,90891,12:00-18:00,Jan,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
5,2024-03-01 18:11:00,5006,Card,In-Store,3005.0,90339,18:00-24:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
5,2024-03-01 17:21:00,5003,Card,In-Store,3001.0,90659,12:00-18:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
3,2024-02-07 01:16:00,5010,Voucher,Click-and-Collect,3001.0,90324,00:00-06:00,Feb,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
4,2024-03-16 11:27:00,5006,Cash,In-Store,3005.0,90414,06:00-12:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
5,2024-01-20 09:02:00,5008,Mobile Wallet,Click-and-Collect,3003.0,90811,06:00-12:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
1,2024-03-26 02:06:00,5008,Voucher,In-Store,3003.0,90340,00:00-06:00,Mar,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
4,2024-03-21 16:50:00,5002,Mobile Wallet,In-Store,3005.0,90117,12:00-18:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
5,2024-01-20 17:15:00,5005,Cash,In-Store,3003.0,90111,12:00-18:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
4,2024-01-26 06:10:00,5001,Voucher,Click-and-Collect,3002.0,90469,06:00-12:00,Jan,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
4,2024-03-18 09:40:00,5004,Mobile Wallet,Click-and-Collect,3005.0,90107,06:00-12:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
5,2024-02-02 14:58:00,5008,Cash,In-Store,3003.0,90624,12:00-18:00,Feb,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
1,2024-03-28 19:08:00,5002,Cash,In-Store,3001.0,90464,18:00-24:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
5,2024-03-20 01:25:00,5007,Card,Click-and-Collect,3004.0,90882,00:00-06:00,Mar,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
1,2024-03-01 20:07:00,5009,Card,In-Store,3002.0,90944,18:00-24:00,Mar,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
1,2024-03-10 03:13:00,5006,Voucher,Click-and-Collect,3005.0,90556,00:00-06:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
3,2024-01-12 23:54:00,5006,Card,Click-and-Collect,3001.0,90492,18:00-24:00,Jan,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
3,2024-01-29 00:37:00,5009,Card,In-Store,3004.0,90828,00:00-06:00,Jan,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
4,2024-02-29 01:07:00,5010,Voucher,Click-and-Collect,3002.0,90687,00:00-06:00,Feb,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
5,2024-03-15 17:12:00,5010,Cash,In-Store,3001.0,90772,12:00-18:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
2,2024-01-15 01:05:00,5005,Card,Click-and-Collect,3004.0,90631,00:00-06:00,Jan,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
5,2024-02-15 07:53:00,5001,Mobile Wallet,In-Store,3005.0,90524,06:00-12:00,Feb,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
1,2024-01-02 02:41:00,5004,Cash,Click-and-Collect,3003.0,90762,00:00-06:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
2,2024-03-19 22:51:00,5010,Voucher,In-Store,3005.0,90934,18:00-24:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
5,2024-02-14 11:20:00,5003,Card,In-Store,3005.0,90302,06:00-12:00,Feb,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
3,2024-01-31 22:28:00,5001,Mobile Wallet,In-Store,3003.0,90570,18:00-24:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
5,2024-03-08 01:22:00,5005,Cash,Click-and-Collect,3003.0,90339,00:00-06:00,Mar,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
2,2024-01-15 03:54:00,5004,Mobile Wallet,Click-and-Collect,3003.0,90070,00:00-06:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
1,2024-01-21 09:21:00,5006,Card,In-Store,3001.0,90301,06:00-12:00,Jan,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
2,2024-01-23 03:12:00,5010,Mobile Wallet,In-Store,3005.0,90699,00:00-06:00,Jan,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
4,2024-01-08 01:13:00,5008,Card,Click-and-Collect,3003.0,90263,00:00-06:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
5,2024-02-05 09:29:00,5002,Cash,Click-and-Collect,3004.0,90823,06:00-12:00,Feb,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
1,2024-01-14 03:22:00,5004,Cash,In-Store,3001.0,90856,00:00-06:00,Jan,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
3,2024-03-05 11:32:00,5007,Voucher,In-Store,3003.0,90090,06:00-12:00,Mar,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
5,2024-03-16 22:13:00,5006,Voucher,In-Store,3005.0,90690,18:00-24:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
4,2024-03-24 11:48:00,5002,Voucher,In-Store,3004.0,90391,06:00-12:00,Mar,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
2,2024-03-13 18:15:00,5001,Mobile Wallet,Click-and-Collect,3003.0,90765,18:00-24:00,Mar,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
5,2024-02-06 22:24:00,5004,Cash,In-Store,3003.0,90694,18:00-24:00,Feb,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
4,2024-02-29 12:37:00,5003,Card,Click-and-Collect,3004.0,90611,12:00-18:00,Feb,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
1,2024-02-20 10:48:00,5006,Card,Click-and-Collect,3001.0,90423,06:00-12:00,Feb,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
4,2024-03-18 14:21:00,5009,Voucher,Click-and-Collect,3002.0,90855,12:00-18:00,Mar,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
4,2024-03-08 23:05:00,5002,Card,In-Store,3005.0,90101,18:00-24:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
4,2024-03-26 00:13:00,5001,Mobile Wallet,In-Store,3005.0,90326,00:00-06:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
3,2024-01-27 23:49:00,5008,Mobile Wallet,Click-and-Collect,3005.0,90005,18:00-24:00,Jan,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
1,2024-02-09 13:39:00,5009,Voucher,Click-and-Collect,3005.0,90861,12:00-18:00,Feb,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
1,2024-02-18 04:31:00,5010,Cash,In-Store,3004.0,90112,00:00-06:00,Feb,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
5,2024-01-31 18:09:00,5001,Card,In-Store,3005.0,90402,18:00-24:00,Jan,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
1,2024-03-30 21:16:00,5001,Card,In-Store,3002.0,90373,18:00-24:00,Mar,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
1,2024-03-14 06:17:00,5006,Mobile Wallet,In-Store,3003.0,90962,06:00-12:00,Mar,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
4,2024-01-14 19:08:00,5003,Mobile Wallet,In-Store,3001.0,90065,18:00-24:00,Jan,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
1,2024-02-02 13:55:00,5006,Voucher,In-Store,3001.0,90041,12:00-18:00,Feb,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
1,2024-02-27 04:19:00,5002,Cash,Click-and-Collect,3002.0,90529,00:00-06:00,Feb,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
2,2024-03-17 16:19:00,5001,Card,In-Store,3004.0,90812,12:00-18:00,Mar,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
4,2024-01-15 08:29:00,5003,Mobile Wallet,In-Store,3002.0,90170,06:00-12:00,Jan,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
3,2024-01-05 14:11:00,5009,Mobile Wallet,In-Store,3003.0,90154,12:00-18:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
5,2024-02-01 06:01:00,5009,Mobile Wallet,In-Store,3001.0,90491,06:00-12:00,Feb,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
2,2024-03-09 22:26:00,5002,Voucher,Click-and-Collect,3001.0,90250,18:00-24:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
2,2024-02-23 02:44:00,5004,Mobile Wallet,Click-and-Collect,3005.0,90993,00:00-06:00,Feb,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
5,2024-02-14 00:56:00,5004,Cash,Click-and-Collect,3005.0,90851,00:00-06:00,Feb,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
4,2024-01-02 21:11:00,5006,Mobile Wallet,Click-and-Collect,3005.0,90676,18:00-24:00,Jan,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
3,2024-03-24 18:30:00,5009,Cash,Click-and-Collect,3001.0,90611,18:00-24:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
3,2024-01-13 10:01:00,5001,Card,Click-and-Collect,3002.0,90621,06:00-12:00,Jan,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
5,2024-01-15 01:01:00,5003,Voucher,Click-and-Collect,3003.0,90516,00:00-06:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
1,2024-02-14 10:47:00,5005,Cash,Click-and-Collect,3001.0,90961,06:00-12:00,Feb,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
1,2024-02-13 01:06:00,5006,Cash,In-Store,3005.0,90604,00:00-06:00,Feb,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
4,2024-02-02 21:07:00,5003,Mobile Wallet,Click-and-Collect,3003.0,90785,18:00-24:00,Feb,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
3,2024-01-22 05:54:00,5004,Mobile Wallet,In-Store,3002.0,90194,00:00-06:00,Jan,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
2,2024-01-10 21:05:00,5009,Mobile Wallet,Click-and-Collect,3002.0,90008,18:00-24:00,Jan,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
3,2024-02-14 14:07:00,5005,Cash,In-Store,3002.0,90876,12:00-18:00,Feb,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
3,2024-01-24 23:13:00,5008,Card,In-Store,3001.0,90380,18:00-24:00,Jan,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
4,2024-03-29 04:56:00,5005,Card,In-Store,3001.0,90458,00:00-06:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
2,2024-03-14 13:30:00,5005,Mobile Wallet,Click-and-Collect,3001.0,90844,12:00-18:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
2,2024-02-09 23:36:00,5003,Cash,Click-and-Collect,3004.0,90954,18:00-24:00,Feb,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
5,2024-02-23 18:41:00,5002,Mobile Wallet,In-Store,3003.0,90656,18:00-24:00,Feb,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
3,2024-02-25 04:59:00,5010,Card,In-Store,3004.0,90245,00:00-06:00,Feb,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
1,2024-02-19 10:42:00,5007,Mobile Wallet,In-Store,3005.0,90206,06:00-12:00,Feb,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
4,2024-03-03 03:41:00,5006,Mobile Wallet,In-Store,3004.0,90563,00:00-06:00,Mar,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
4,2024-01-30 11:49:00,5003,Cash,In-Store,3003.0,90621,06:00-12:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
5,2024-01-03 10:06:00,5004,Cash,In-Store,3001.0,90005,06:00-12:00,Jan,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
5,2024-03-11 08:14:00,5002,Voucher,Click-and-Collect,3001.0,90075,06:00-12:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
2,2024-01-07 18:56:00,5005,Cash,In-Store,3003.0,90980,18:00-24:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
2,2024-03-11 09:36:00,5007,Voucher,In-Store,3002.0,90919,06:00-12:00,Mar,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
2,2024-01-06 00:06:00,5010,Cash,Click-and-Collect,3003.0,90392,00:00-06:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
1,2024-02-24 06:01:00,5009,Voucher,In-Store,3005.0,90423,06:00-12:00,Feb,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
1,2024-02-07 01:41:00,5010,Cash,Click-and-Collect,3001.0,90916,00:00-06:00,Feb,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
1,2024-03-24 22:50:00,5001,Card,Click-and-Collect,3002.0,90755,18:00-24:00,Mar,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
3,2024-01-07 15:21:00,5007,Voucher,Click-and-Collect,3004.0,90235,12:00-18:00,Jan,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
1,2024-03-12 23:25:00,5003,Mobile Wallet,In-Store,3005.0,90007,18:00-24:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
2,2024-03-09 00:28:00,5006,Card,Click-and-Collect,3002.0,90228,00:00-06:00,Mar,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
1,2024-01-15 14:11:00,5010,Mobile Wallet,Click-and-Collect,3001.0,90963,12:00-18:00,Jan,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
4,2024-01-06 23:13:00,5006,Card,In-Store,3004.0,90469,18:00-24:00,Jan,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
2,2024-02-28 15:09:00,5009,Card,Click-and-Collect,3005.0,90189,12:00-18:00,Feb,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
3,2024-03-30 12:37:00,5007,Voucher,Click-and-Collect,3001.0,90875,12:00-18:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
4,2024-01-30 22:05:00,5009,Voucher,In-Store,3003.0,90703,18:00-24:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
1,2024-03-25 02:52:00,5004,Voucher,In-Store,3004.0,90443,00:00-06:00,Mar,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
1,2024-03-21 05:33:00,5007,Mobile Wallet,In-Store,3001.0,90826,00:00-06:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
3,2024-03-22 04:54:00,5007,Voucher,Click-and-Collect,3004.0,90221,00:00-06:00,Mar,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
2,2024-03-30 04:35:00,5010,Mobile Wallet,Click-and-Collect,3005.0,90391,00:00-06:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
4,2024-01-23 06:48:00,5004,Cash,Click-and-Collect,3004.0,90656,06:00-12:00,Jan,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
1,2024-01-15 23:54:00,5005,Voucher,In-Store,3001.0,90082,18:00-24:00,Jan,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
1,2024-01-01 14:17:00,5006,Voucher,In-Store,3003.0,90728,12:00-18:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
5,2024-02-17 09:40:00,5006,Mobile Wallet,In-Store,3002.0,90766,06:00-12:00,Feb,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
1,2024-02-22 05:11:00,5007,Mobile Wallet,In-Store,3002.0,90171,00:00-06:00,Feb,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
2,2024-03-23 04:00:00,5009,Cash,Click-and-Collect,3002.0,90235,00:00-06:00,Mar,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
1,2024-03-17 12:23:00,5010,Cash,In-Store,3005.0,90540,12:00-18:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
3,2024-03-01 19:21:00,5001,Cash,In-Store,3002.0,90885,18:00-24:00,Mar,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
1,2024-01-31 16:02:00,5009,Cash,Click-and-Collect,3001.0,90456,12:00-18:00,Jan,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
4,2024-01-26 17:10:00,5008,Mobile Wallet,In-Store,3004.0,90233,12:00-18:00,Jan,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
2,2024-01-27 11:28:00,5010,Card,In-Store,3004.0,90267,06:00-12:00,Jan,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
4,2024-02-06 11:43:00,5009,Voucher,Click-and-Collect,3002.0,90307,06:00-12:00,Feb,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
3,2024-01-07 04:15:00,5003,Mobile Wallet,In-Store,3003.0,90256,00:00-06:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
3,2024-03-26 02:46:00,5009,Cash,Click-and-Collect,3005.0,90082,00:00-06:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
2,2024-02-10 01:18:00,5007,Mobile Wallet,In-Store,3005.0,90665,00:00-06:00,Feb,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
1,2024-01-15 12:14:00,5007,Card,In-Store,3005.0,90718,12:00-18:00,Jan,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
1,2024-03-30 16:28:00,5003,Cash,Click-and-Collect,3001.0,90051,12:00-18:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
5,2024-01-18 19:30:00,5002,Voucher,In-Store,3002.0,90276,18:00-24:00,Jan,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
4,2024-01-22 00:32:00,5008,Voucher,In-Store,3001.0,90557,00:00-06:00,Jan,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
2,2024-03-04 19:36:00,5006,Cash,In-Store,3001.0,90849,18:00-24:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
2,2024-02-25 17:55:00,5003,Mobile Wallet,In-Store,3002.0,90790,12:00-18:00,Feb,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
5,2024-02-23 13:56:00,5003,Mobile Wallet,In-Store,3004.0,90472,12:00-18:00,Feb,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
3,2024-03-20 09:02:00,5004,Cash,In-Store,3002.0,90370,06:00-12:00,Mar,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
4,2024-02-29 05:57:00,5006,Cash,Click-and-Collect,3004.0,90242,00:00-06:00,Feb,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
5,2024-03-15 05:11:00,5001,Voucher,Click-and-Collect,3001.0,90599,00:00-06:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
3,2024-03-08 07:29:00,5004,Card,In-Store,3002.0,90596,06:00-12:00,Mar,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
1,2024-02-10 14:00:00,5002,Mobile Wallet,In-Store,3001.0,90811,12:00-18:00,Feb,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
3,2024-03-13 12:44:00,5001,Mobile Wallet,In-Store,3001.0,90808,12:00-18:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
