loyalty_member_id,enrolment_date,first_name,last_name,email,date_of_birth,gender,primary_store_id,consent_marketing
3861,04/11/2020,Sofia,Smith,sofia.smith@yahoo.com,11/07/2004,F,3,TRUE
3862,11/12/2021,Oliver,Turner,oliver.turner@yahoo.com,07/07/2002,Prefer not to say,2,TRUE
3863,20/11/2024,Oliver,Khan,oliver.khan@gmail.com,23/12/1961,F,3,FALSE
3864,16/08/2023,Mia,Scott,mia.scott@outlook.com,30/10/2018,Other,2,FALSE
3865,17/12/2020,Noah,Clark,noah.clark@yahoo.com,01/07/1987,Other,1,FALSE
3866,05/08/2021,Lucas,Clark,lucas.clark2431@gmail.com,06/09/1991,Prefer not to say,1,TRUE
3867,14/09/2024,Grace,Clark,grace.clark@yahoo.com,25/09/1975,F,1,TRUE
3868,21/06/2022,Daniel,Wilson,daniel.wilson9414@outlook.com,07/05/1971,Other,2,TRUE
3869,11/10/2021,Aisha,Hill,aisha.hill@gmail.com,16/09/2019,Other,1,FALSE
3870,09/09/2021,Noah,Hill,noah.hill@yahoo.com,16/11/2007,M,1,FALSE
3871,09/01/2020,Ava,Lopez,ava.lopez5247@example.com,31/12/1973,Other,3,FALSE
3872,01/02/2024,Ava,Clark,ava.clark@yahoo.com,16/09/2010,Prefer not to say,2,TRUE
3873,22/09/2021,Ava,Wilson,ava.wilson9027@yahoo.com,26/06/1970,M,2,TRUE
3874,30/05/2023,Noah,Adams,noah.adams5348@gmail.com,08/12/1964,F,3,TRUE
3875,07/01/2023,Sofia,Khan,sofia.khan@gmail.com,02/07/1967,Prefer not to say,3,TRUE
3876,12/10/2021,Ethan,Baker,ethan.baker@yahoo.com,01/01/2004,M,3,FALSE
3877,01/03/2022,Isabella,Lopez,isabella.lopez@example.com,28/02/1993,Other,1,FALSE
3878,25/11/2024,Lucas,Adams,lucas.adams@outlook.com,22/12/1999,M,1,FALSE
3879,08/07/2024,Mia,Evans,mia.evans@outlook.com,11/09/1974,Prefer not to say,3,FALSE
3880,13/09/2021,Maria,Scott,maria.scott2354@gmail.com,22/08/1978,Prefer not to say,3,FALSE
3881,18/04/2022,Elena,Scott,elena.scott1450@example.com,04/08/1960,Other,2,TRUE
3882,31/08/2024,Grace,Evans,grace.evans3265@yahoo.com,08/09/1976,Prefer not to say,2,FALSE
3883,24/02/2024,James,Clark,james.clark8096@outlook.com,05/03/2010,Prefer not to say,1,TRUE
3884,04/08/2023,Sarah,Lopez,sarah.lopez@outlook.com,05/12/1986,Prefer not to say,1,FALSE
3885,01/09/2020,Mia,Green,mia.green4010@example.com,21/07/1962,Other,2,TRUE
3886,12/06/2022,Chloe,Adams,chloe.adams@example.com,27/09/2010,Other,3,FALSE
3887,29/11/2020,Daniel,Adams,daniel.adams@gmail.com,14/04/1983,M,1,FALSE
3888,18/04/2020,Noah,Lopez,noah.lopez@outlook.com,26/08/1974,Other,2,FALSE
3889,20/12/2022,Lucas,Wilson,lucas.wilson@outlook.com,02/03/1986,M,3,TRUE
3890,22/10/2021,Tom,Smith,tom.smith@yahoo.com,11/10/2008,Other,3,FALSE
3891,21/12/2021,Sofia,Adams,sofia.adams8756@gmail.com,14/01/2012,F,1,TRUE
3892,23/04/2022,Ethan,Clark,ethan.clark@outlook.com,03/07/2003,Other,1,TRUE
3893,16/06/2024,Aisha,Lopez,aisha.lopez@yahoo.com,26/11/1976,M,2,FALSE
3894,14/12/2021,Elena,Smith,elena.smith285@yahoo.com,07/01/2003,Other,3,FALSE
3895,28/02/2020,Maria,Evans,maria.evans2822@outlook.com,02/05/1987,M,1,TRUE
3896,05/03/2021,Maria,Brown,maria.brown@outlook.com,31/03/1971,F,1,FALSE
3897,31/03/2024,Daniel,Rossi,daniel.rossi@gmail.com,12/06/2003,Prefer not to say,1,TRUE
3898,02/06/2021,Daniel,Wilson,daniel.wilson7686@gmail.com,01/09/1970,M,1,FALSE
3899,24/02/2021,Sarah,Smith,sarah.smith@gmail.com,27/12/2013,F,1,FALSE
3900,02/04/2023,Sarah,Rossi,sarah.rossi@yahoo.com,19/11/1984,Other,2,TRUE
3901,19/05/2020,Ethan,Young,ethan.young8273@yahoo.com,27/02/2011,M,3,TRUE
3902,17/12/2020,Ethan,Khan,ethan.khan@yahoo.com,14/04/1985,M,3,TRUE
3903,14/01/2021,Aisha,Wright,aisha.wright6005@example.com,15/11/2012,Prefer not to say,3,TRUE
3904,19/11/2022,Tom,Adams,tom.adams6949@example.com,23/03/1979,F,2,TRUE
3905,05/10/2020,Emma,Smith,emma.smith1808@example.com,17/08/2006,Prefer not to say,2,FALSE
3906,24/08/2020,Grace,Wilson,grace.wilson5376@gmail.com,16/04/2004,Prefer not to say,2,FALSE
3907,08/02/2023,Chloe,Clark,chloe.clark@example.com,06/04/1980,Prefer not to say,2,FALSE
3908,27/01/2020,Aisha,Rossi,aisha.rossi6021@example.com,01/02/1976,Prefer not to say,3,TRUE
3909,19/03/2022,Isabella,Evans,isabella.evans1954@gmail.com,10/11/1972,Prefer not to say,3,TRUE
3910,14/02/2021,Tom,Rossi,tom.rossi3262@outlook.com,19/05/1990,Prefer not to say,1,TRUE
3911,30/04/2023,Mia,King,mia.king@outlook.com,16/03/2012,Other,3,FALSE
3912,25/07/2021,Lucas,King,lucas.king7939@example.com,18/11/2005,F,2,TRUE
3913,17/04/2021,Daniel,Taylor,daniel.taylor@example.com,11/08/2004,F,1,TRUE
3914,01/01/2021,James,Rossi,james.rossi@example.com,26/05/1962,Prefer not to say,3,FALSE
3915,15/09/2023,Maria,Clark,maria.clark@gmail.com,12/11/1966,Prefer not to say,2,TRUE
3916,19/06/2021,Oliver,King,oliver.king@example.com,15/04/2005,Other,3,TRUE
3917,06/10/2021,James,Turner,james.turner6286@gmail.com,19/05/2000,Prefer not to say,2,FALSE
3918,12/09/2023,James,Wilson,james.wilson@yahoo.com,09/12/2009,Other,3,TRUE
3919,05/01/2024,Ava,Turner,ava.turner@yahoo.com,12/01/1988,Prefer not to say,2,TRUE
3920,15/10/2024,Leo,King,leo.king7798@example.com,10/06/2010,F,3,TRUE
3921,17/06/2023,Isabella,Taylor,isabella.taylor9684@example.com,22/11/1993,Other,2,FALSE
3922,10/09/2024,James,Patel,james.patel@gmail.com,02/07/1971,Other,2,TRUE
3923,01/01/2022,Emma,Baker,emma.baker7015@gmail.com,18/12/1990,Prefer not to say,2,TRUE
3924,01/10/2021,Liam,Brown,liam.brown@yahoo.com,21/02/2018,M,3,TRUE
3925,10/02/2020,Oliver,Smith,oliver.smith@outlook.com,26/03/1975,Other,1,FALSE
3926,26/11/2023,Mia,Scott,mia.scott4369@example.com,30/10/1961,Prefer not to say,3,TRUE
3927,18/03/2023,Emma,Baker,emma.baker@example.com,04/12/1988,M,2,TRUE
3928,26/11/2021,Aisha,Hall,aisha.hall8238@example.com,15/11/2019,F,3,FALSE
3929,01/10/2024,Lucas,Turner,lucas.turner8143@yahoo.com,03/01/2017,M,3,TRUE
3930,20/03/2023,Oliver,Taylor,oliver.taylor@gmail.com,03/09/1986,Prefer not to say,1,TRUE
3931,17/05/2020,Leo,Smith,leo.smith@outlook.com,10/07/1984,Prefer not to say,2,TRUE
3932,05/06/2022,Lucas,Rossi,lucas.rossi8269@outlook.com,27/11/1986,Other,1,FALSE
3933,09/12/2024,Isabella,Taylor,isabella.taylor8972@example.com,14/03/1976,M,3,TRUE
3934,30/07/2023,Leo,King,leo.king7657@yahoo.com,14/01/1984,Prefer not to say,3,TRUE
3935,29/10/2020,Ethan,Khan,ethan.khan@outlook.com,28/06/2001,F,1,FALSE
3936,22/07/2023,Mia,Turner,mia.turner@outlook.com,12/10/1965,F,2,FALSE
3937,11/04/2022,Oliver,Green,oliver.green9851@outlook.com,08/03/1981,F,1,TRUE
3938,08/08/2022,Aisha,Patel,aisha.patel@yahoo.com,10/11/1987,Prefer not to say,3,FALSE
3939,12/07/2021,Mia,Wilson,mia.wilson@yahoo.com,18/04/1974,F,1,FALSE
3940,21/05/2024,Sofia,Hill,sofia.hill692@yahoo.com,03/08/2003,M,1,TRUE
3941,13/04/2022,Emma,Young,emma.young@outlook.com,14/09/1965,Other,3,TRUE
3942,15/03/2023,Isabella,Lopez,isabella.lopez@yahoo.com,15/01/1970,M,3,FALSE
3943,07/09/2020,Ava,Rossi,ava.rossi@yahoo.com,23/10/2013,Other,2,FALSE
3944,06/08/2020,Liam,Turner,liam.turner@yahoo.com,10/12/1972,F,1,FALSE
3945,24/04/2020,Noah,Turner,noah.turner@outlook.com,19/11/2012,Prefer not to say,3,FALSE
3946,30/10/2023,Daniel,Hall,daniel.hall@example.com,08/08/2002,F,2,TRUE
3947,13/02/2020,Lucas,King,lucas.king@outlook.com,25/08/1987,M,3,TRUE
3948,01/08/2023,Liam,Taylor,liam.taylor@example.com,30/09/1987,Other,3,TRUE
3949,17/01/2020,Grace,Brown,grace.brown@example.com,07/11/1994,Prefer not to say,2,FALSE
3950,17/06/2022,Elena,Brown,elena.brown3447@outlook.com,17/05/1974,Other,3,FALSE
3951,22/08/2022,James,Taylor,james.taylor@gmail.com,10/02/2004,Prefer not to say,2,FALSE
3952,21/12/2021,Daniel,Green,daniel.green8296@outlook.com,14/12/1965,Prefer not to say,3,FALSE
3953,06/08/2023,Noah,Patel,noah.patel@gmail.com,16/07/2017,F,3,FALSE
3954,17/09/2021,Maria,Patel,maria.patel3279@example.com,14/05/2016,Other,3,TRUE
3955,11/04/2024,Daniel,Green,daniel.green8461@yahoo.com,29/03/2018,F,3,FALSE
3956,17/06/2021,Emma,Evans,emma.evans@example.com,23/12/1971,F,3,FALSE
3957,07/01/2021,Oliver,Khan,oliver.khan6792@gmail.com,23/12/1992,Prefer not to say,2,TRUE
3958,05/08/2022,Sarah,Patel,sarah.patel@yahoo.com,25/12/1967,F,2,TRUE
3959,16/06/2021,James,Baker,james.baker@example.com,11/11/2013,F,1,FALSE
3960,11/01/2024,Tom,Scott,tom.scott@gmail.com,07/04/1961,Prefer not to say,2,FALSE
3961,31/10/2024,Daniel,Brown,daniel.brown@yahoo.com,03/02/1977,Other,2,FALSE
3962,17/03/2021,Isabella,Lopez,isabella.lopez3386@example.com,01/11/2013,Other,3,TRUE
3963,17/08/2021,Mia,Green,mia.green2392@example.com,31/07/1962,Other,1,FALSE
3964,18/08/2022,Liam,Adams,liam.adams1405@example.com,04/12/1960,F,2,FALSE
3965,08/06/2021,Aisha,Baker,aisha.baker@example.com,29/07/2013,M,1,TRUE
3966,26/12/2021,James,Hall,james.hall@yahoo.com,01/04/2002,M,1,FALSE
3967,06/10/2023,Ethan,Young,ethan.young4957@example.com,30/05/1995,Other,1,TRUE
3968,06/10/2022,Leo,Green,leo.green2784@outlook.com,11/03/2005,Other,2,TRUE
3969,17/06/2021,Elena,Hall,elena.hall@example.com,20/09/1972,M,2,TRUE
3970,30/05/2022,Maria,King,maria.king@outlook.com,07/05/1992,Other,2,FALSE
3971,08/10/2021,Ethan,Hall,ethan.hall@example.com,20/10/1974,Prefer not to say,1,FALSE
3972,15/04/2021,James,Khan,james.khan@yahoo.com,23/11/1964,F,1,FALSE
3973,25/08/2020,Sofia,Green,sofia.green@example.com,25/02/1999,Prefer not to say,1,FALSE
3974,06/10/2022,Lucas,Hill,lucas.hill@example.com,24/01/2001,M,3,TRUE
3975,04/01/2021,Daniel,Adams,daniel.adams3338@gmail.com,27/06/1985,F,3,FALSE
3976,13/12/2022,Leo,Scott,leo.scott9561@yahoo.com,15/05/1960,F,2,TRUE
3977,23/02/2020,Liam,King,liam.king@gmail.com,26/06/1989,Other,3,TRUE
3978,29/02/2020,Isabella,Adams,isabella.adams5301@gmail.com,17/10/1973,M,2,FALSE
3979,30/03/2020,Noah,Taylor,noah.taylor@gmail.com,21/07/1989,Prefer not to say,2,TRUE
3980,22/06/2024,Aisha,Wilson,aisha.wilson@outlook.com,28/12/1988,M,3,TRUE
3981,06/06/2021,Grace,Young,grace.young1517@example.com,13/10/1995,F,1,FALSE
3982,06/03/2022,Elena,Patel,elena.patel@yahoo.com,14/08/1974,Prefer not to say,2,TRUE
3983,03/11/2023,Daniel,Clark,daniel.clark7084@example.com,27/10/1987,F,2,TRUE
3984,18/12/2024,Lucas,Wright,lucas.wright8022@yahoo.com,18/12/1999,Prefer not to say,2,FALSE
3985,18/07/2024,Leo,Young,leo.young1479@example.com,27/11/1997,Other,3,TRUE
3986,17/11/2022,Mia,Turner,mia.turner@gmail.com,18/08/1963,Other,2,TRUE
3987,14/06/2022,Maria,King,maria.king4763@gmail.com,02/01/2002,M,2,FALSE
3988,07/12/2022,Maria,Lopez,maria.lopez@outlook.com,22/04/1982,Prefer not to say,2,TRUE
3989,08/08/2020,Grace,Rossi,grace.rossi@gmail.com,22/01/2006,Prefer not to say,2,TRUE
3990,05/06/2021,Noah,Scott,noah.scott@outlook.com,21/11/1991,M,3,TRUE
3991,02/04/2020,Daniel,Evans,daniel.evans2986@yahoo.com,03/04/1995,M,2,FALSE
3992,01/07/2023,Emma,Scott,emma.scott@example.com,13/05/2000,Other,2,TRUE
3993,15/06/2021,Aisha,Green,aisha.green@gmail.com,11/03/2014,M,2,TRUE
3994,17/12/2020,Sarah,Baker,sarah.baker@gmail.com,11/03/1961,Prefer not to say,2,FALSE
3995,05/07/2024,Chloe,King,chloe.king5911@outlook.com,09/06/1995,Other,1,TRUE
3996,29/07/2024,Maria,Patel,maria.patel@yahoo.com,15/01/1970,M,3,TRUE
3997,10/05/2021,Sarah,Khan,sarah.khan2379@example.com,16/04/2018,Prefer not to say,3,TRUE
3998,14/05/2022,Elena,Clark,elena.clark2428@example.com,10/07/2002,M,1,TRUE
3999,10/02/2020,Maria,Evans,maria.evans@example.com,19/04/2002,Prefer not to say,3,TRUE
4000,17/01/2020,Aisha,Clark,aisha.clark835@example.com,13/12/1989,M,3,FALSE
4001,29/03/2022,Mia,King,mia.king607@outlook.com,26/09/2003,Prefer not to say,3,FALSE
4002,08/10/2021,Liam,Wilson,liam.wilson6915@gmail.com,17/09/2011,M,2,FALSE
4003,29/11/2023,Ava,Smith,ava.smith5682@example.com,21/03/2000,Prefer not to say,1,TRUE
4004,20/04/2021,Oliver,Khan,oliver.khan5634@example.com,22/04/1999,F,3,FALSE
4005,20/01/2024,Chloe,Evans,chloe.evans@yahoo.com,27/04/1986,Prefer not to say,2,FALSE
4006,28/09/2023,Ava,Green,ava.green4628@yahoo.com,25/09/1967,Prefer not to say,1,TRUE
4007,13/06/2024,Aisha,Green,aisha.green@example.com,19/01/1969,Prefer not to say,2,FALSE
4008,04/01/2022,Liam,Khan,liam.khan@gmail.com,17/08/1961,Other,2,TRUE
4009,22/11/2021,Tom,Wright,tom.wright@gmail.com,17/09/1965,Prefer not to say,1,TRUE
4010,12/06/2021,Daniel,Hill,daniel.hill@yahoo.com,20/08/2003,Other,2,TRUE
4011,22/05/2023,Grace,Taylor,grace.taylor@yahoo.com,28/03/2006,M,3,TRUE
4012,19/05/2024,Noah,Evans,noah.evans@gmail.com,01/07/1969,M,3,TRUE
4013,29/08/2020,Ethan,Smith,ethan.smith@yahoo.com,06/07/2016,F,2,TRUE
4014,18/08/2023,Oliver,Evans,oliver.evans1627@example.com,03/11/1973,Other,2,TRUE
4015,24/04/2024,Daniel,Khan,daniel.khan@example.com,19/04/1997,M,1,FALSE
4016,28/06/2021,Emma,Clark,emma.clark@yahoo.com,24/08/1967,Other,3,FALSE
4017,13/05/2022,Lucas,Brown,lucas.brown@yahoo.com,08/07/2007,F,1,FALSE
4018,15/06/2024,Mia,Turner,mia.turner@example.com,22/04/2006,Other,1,FALSE
4019,23/11/2021,Maria,Patel,maria.patel@gmail.com,10/08/1967,Other,2,TRUE
4020,06/08/2023,Mia,Wilson,mia.wilson608@example.com,24/03/2019,F,3,TRUE
4021,19/12/2024,Ethan,Clark,ethan.clark@example.com,24/01/1996,Other,3,FALSE
4022,04/06/2023,Lucas,Patel,lucas.patel@outlook.com,08/05/2007,F,3,FALSE
4023,08/04/2022,Noah,Khan,noah.khan5657@example.com,15/03/2018,F,2,TRUE
4024,01/12/2022,James,Hill,james.hill6390@outlook.com,21/04/1971,Other,1,TRUE
4025,30/03/2024,Ethan,Hill,ethan.hill8542@outlook.com,26/07/1990,F,1,TRUE
4026,27/01/2024,Grace,Scott,grace.scott3955@outlook.com,08/04/1987,Prefer not to say,3,TRUE
4027,10/09/2020,James,Adams,james.adams8315@outlook.com,20/10/1991,M,3,TRUE
4028,25/11/2021,Noah,Clark,noah.clark@gmail.com,26/08/2000,F,3,TRUE
4029,26/05/2024,Lucas,Clark,lucas.clark@outlook.com,31/10/2019,F,3,FALSE
4030,07/04/2023,Ethan,Brown,ethan.brown5372@gmail.com,02/05/2006,F,2,FALSE
4031,07/07/2020,Daniel,Lopez,daniel.lopez6752@example.com,09/05/1967,M,2,TRUE
4032,26/01/2022,Ava,Khan,ava.khan@example.com,02/01/1967,Prefer not to say,3,FALSE
4033,17/05/2022,Sofia,Scott,sofia.scott@example.com,05/02/2017,Prefer not to say,3,FALSE
4034,19/09/2022,Mia,Green,mia.green8287@yahoo.com,28/05/1971,Prefer not to say,1,TRUE
4035,08/03/2024,Aisha,Evans,aisha.evans@example.com,04/12/1962,F,3,FALSE
4036,04/09/2020,Daniel,Young,daniel.young@example.com,24/11/1969,Other,3,FALSE
4037,30/01/2022,James,Wright,james.wright@yahoo.com,25/07/1970,Other,2,FALSE
4038,18/10/2020,Oliver,King,oliver.king@gmail.com,25/10/1972,Prefer not to say,1,FALSE
4039,05/01/2020,Oliver,Khan,oliver.khan@yahoo.com,07/11/2003,M,3,FALSE
4040,19/03/2023,Elena,Wilson,elena.wilson@example.com,03/03/2003,Other,3,FALSE
4041,09/04/2024,Emma,Baker,emma.baker9924@example.com,30/11/1971,F,3,FALSE
4042,01/07/2020,Noah,Evans,noah.evans@yahoo.com,05/03/1989,Prefer not to say,2,TRUE
4043,15/08/2023,Isabella,Hall,isabella.hall7260@gmail.com,19/11/1984,M,1,TRUE
4044,29/01/2021,Leo,Clark,leo.clark9165@gmail.com,22/08/1967,M,3,TRUE
4045,10/09/2023,Ava,Wright,ava.wright@gmail.com,16/10/1970,F,1,FALSE
4046,27/05/2023,Aisha,Brown,aisha.brown1387@example.com,13/11/2007,Other,2,TRUE
4047,29/04/2022,Ava,Patel,ava.patel7161@outlook.com,11/03/1976,M,3,FALSE
4048,22/07/2020,Isabella,Taylor,isabella.taylor@gmail.com,14/04/1970,F,2,TRUE
4049,14/04/2022,Tom,Taylor,tom.taylor2527@gmail.com,11/07/1987,F,1,FALSE
4050,09/03/2022,Tom,Patel,tom.patel@gmail.com,26/09/1986,M,2,TRUE
4051,22/08/2024,Mia,Hall,mia.hall@outlook.com,08/09/1993,M,1,TRUE
4052,20/03/2024,Liam,Young,liam.young8077@yahoo.com,18/08/2005,Prefer not to say,1,FALSE
4053,13/04/2022,James,Hall,james.hall@example.com,15/08/2009,M,2,TRUE
4054,08/02/2023,Mia,Brown,mia.brown@gmail.com,23/02/1984,M,1,TRUE
4055,29/09/2024,Oliver,Scott,oliver.scott7307@example.com,12/07/1967,F,1,FALSE
4056,10/02/2023,Grace,Green,grace.green8807@yahoo.com,06/01/1998,Prefer not to say,1,TRUE
4057,08/12/2020,Noah,Young,noah.young@outlook.com,03/08/2018,M,1,FALSE
4058,20/12/2021,Sofia,Young,sofia.young@outlook.com,07/02/1994,F,3,FALSE
4059,20/03/2022,James,Green,james.green4926@gmail.com,18/01/1968,M,1,FALSE
4060,19/06/2021,Mia,Khan,mia.khan5614@outlook.com,25/12/2016,Prefer not to say,2,TRUE
4061,12/05/2023,Emma,Hall,emma.hall@yahoo.com,01/04/2001,Other,1,TRUE
4062,20/01/2020,Sarah,Young,sarah.young@example.com,20/05/1960,F,2,FALSE
4063,26/08/2023,Isabella,Hill,isabella.hill@gmail.com,26/03/2018,M,3,TRUE
4064,21/08/2024,Noah,Smith,noah.smith@outlook.com,07/10/1993,Other,2,TRUE
4065,30/01/2021,Sarah,Smith,sarah.smith@example.com,27/03/1993,Prefer not to say,1,TRUE
4066,03/07/2020,Sarah,Taylor,sarah.taylor@outlook.com,07/03/1977,Other,3,TRUE
4067,28/07/2021,Liam,King,liam.king@outlook.com,20/04/1963,Prefer not to say,3,TRUE
4068,11/03/2023,Sarah,Khan,sarah.khan1818@example.com,18/11/1984,Prefer not to say,1,TRUE
4069,19/04/2023,Leo,Young,leo.young@yahoo.com,11/11/1965,F,3,TRUE
4070,01/02/2024,Maria,Taylor,maria.taylor@yahoo.com,05/12/2006,Other,1,TRUE
4071,05/01/2020,Grace,Young,grace.young9177@outlook.com,21/09/2000,Prefer not to say,3,TRUE
4072,06/09/2020,Emma,Turner,emma.turner@example.com,01/08/1984,Prefer not to say,2,FALSE
4073,23/07/2021,Ethan,Wilson,ethan.wilson@yahoo.com,18/03/1964,Prefer not to say,3,FALSE
4074,16/06/2020,Emma,Patel,emma.patel3189@example.com,10/01/1990,M,3,TRUE
4075,02/12/2020,Mia,Rossi,mia.rossi@yahoo.com,30/08/1977,Other,2,TRUE
4076,28/04/2023,Daniel,Patel,daniel.patel7078@example.com,26/02/1962,Other,2,TRUE
4077,09/08/2024,Daniel,King,daniel.king5584@yahoo.com,18/11/1964,Other,3,TRUE
4078,04/07/2023,Elena,Young,elena.young@example.com,31/07/1968,Prefer not to say,3,TRUE
4079,27/12/2024,Elena,Wilson,elena.wilson6184@gmail.com,08/02/1988,M,1,TRUE
4080,27/07/2020,Noah,Wilson,noah.wilson7076@outlook.com,25/11/1965,M,3,TRUE
4081,20/03/2024,Oliver,Baker,oliver.baker1571@example.com,19/05/2015,Prefer not to say,1,TRUE
4082,22/06/2023,Noah,Baker,noah.baker7015@example.com,23/08/2015,M,2,TRUE
4083,29/01/2021,Noah,Wright,noah.wright@outlook.com,25/09/2012,M,1,TRUE
4084,15/09/2020,Chloe,Rossi,chloe.rossi@yahoo.com,05/06/2011,Other,2,FALSE
4085,08/10/2020,Ava,Young,ava.young3047@example.com,24/10/1981,M,1,TRUE
4086,24/03/2024,Oliver,Scott,oliver.scott8408@example.com,20/06/2018,Other,2,TRUE
4087,19/08/2021,Maria,King,maria.king9885@outlook.com,06/10/1990,Other,1,TRUE
4088,05/12/2021,James,Brown,james.brown@gmail.com,12/11/1997,F,1,TRUE
4089,13/05/2023,Elena,Hall,elena.hall7795@yahoo.com,06/12/2001,Other,3,FALSE
4090,02/08/2020,Chloe,Clark,chloe.clark5385@example.com,23/07/1974,Prefer not to say,1,FALSE
4091,13/08/2022,Liam,Patel,liam.patel@yahoo.com,28/08/1980,F,1,FALSE
4092,18/08/2024,Emma,Baker,emma.baker6559@yahoo.com,12/07/1976,M,2,TRUE
4093,23/08/2020,Elena,Adams,elena.adams@gmail.com,06/10/2009,F,2,FALSE
4094,11/02/2021,Aisha,Scott,aisha.scott720@outlook.com,30/08/1962,F,2,TRUE
4095,01/10/2024,Liam,Taylor,liam.taylor@yahoo.com,27/06/1990,F,1,TRUE
4096,29/08/2024,Sarah,Green,sarah.green1658@outlook.com,18/11/1961,F,2,TRUE
4097,06/05/2021,Emma,Khan,emma.khan@outlook.com,04/12/2000,Other,2,TRUE
4098,22/10/2020,Ethan,Young,ethan.young1072@example.com,18/08/1970,F,1,TRUE
4099,29/05/2022,Grace,Baker,grace.baker5210@outlook.com,15/10/2013,F,1,TRUE
4100,19/04/2020,Grace,Clark,grace.clark5369@yahoo.com,05/03/1982,Other,1,FALSE
4101,07/11/2022,Aisha,Rossi,aisha.rossi1063@example.com,08/01/1975,Prefer not to say,3,FALSE
4102,21/10/2021,Ava,Wright,ava.wright@example.com,22/01/1976,Other,3,FALSE
4103,01/04/2022,Ava,King,ava.king@outlook.com,21/02/2012,M,1,TRUE
4104,18/09/2021,Aisha,Evans,aisha.evans6487@yahoo.com,11/08/1979,Prefer not to say,2,TRUE
4105,27/08/2021,Lucas,Taylor,lucas.taylor2201@gmail.com,16/07/1967,Prefer not to say,3,FALSE
4106,15/11/2022,Liam,Scott,liam.scott@gmail.com,27/09/2001,Other,2,FALSE
4107,05/07/2024,Noah,Turner,noah.turner@example.com,20/12/1992,Prefer not to say,2,FALSE
4108,27/06/2021,Isabella,Patel,isabella.patel7237@yahoo.com,21/12/1980,M,2,TRUE
4109,11/04/2021,Oliver,Wright,oliver.wright@gmail.com,18/10/1984,M,1,TRUE
4110,06/02/2021,Lucas,Wilson,lucas.wilson@yahoo.com,10/12/1989,Other,2,FALSE
4111,18/01/2020,Sofia,Khan,sofia.khan8899@yahoo.com,05/06/1983,Other,2,FALSE
4112,01/09/2023,Isabella,Baker,isabella.baker@gmail.com,06/05/2002,F,2,TRUE
4113,22/11/2022,Liam,Khan,liam.khan@example.com,19/12/1980,Prefer not to say,3,FALSE
4114,26/04/2024,Emma,Rossi,emma.rossi3078@outlook.com,20/06/1998,Prefer not to say,1,FALSE
4115,11/10/2020,Noah,Hill,noah.hill@gmail.com,13/08/1993,F,2,TRUE
4116,21/05/2022,Ava,Adams,ava.adams3695@outlook.com,08/08/1997,Prefer not to say,3,FALSE
4117,27/05/2024,Emma,Scott,emma.scott@gmail.com,02/12/2010,M,1,TRUE
4118,11/03/2022,Emma,Scott,emma.scott6248@example.com,27/04/1978,M,3,FALSE
4119,12/03/2023,Aisha,King,aisha.king@gmail.com,02/07/1989,Prefer not to say,3,FALSE
4120,29/12/2020,Elena,Green,elena.green@gmail.com,08/08/2009,M,3,FALSE
4121,01/03/2022,Sarah,Green,sarah.green@yahoo.com,27/03/1966,Other,1,TRUE
4122,24/01/2022,Oliver,Wright,oliver.wright7450@gmail.com,25/02/1965,M,1,FALSE
4123,21/09/2020,Mia,Baker,mia.baker@yahoo.com,07/12/1969,Prefer not to say,2,TRUE
4124,04/06/2022,Isabella,Khan,isabella.khan3370@yahoo.com,16/10/1987,Prefer not to say,1,FALSE
4125,16/01/2020,Leo,Khan,leo.khan4513@example.com,04/02/1978,F,2,TRUE
4126,04/11/2021,Isabella,Young,isabella.young@yahoo.com,06/03/2007,Prefer not to say,2,FALSE
4127,16/08/2023,Leo,Wilson,leo.wilson@gmail.com,30/10/1985,Prefer not to say,2,FALSE
4128,02/01/2021,Isabella,Young,isabella.young6801@yahoo.com,08/05/1982,Prefer not to say,2,FALSE
4129,05/05/2021,Tom,Scott,tom.scott6448@gmail.com,01/12/1963,F,2,FALSE
4130,05/09/2020,Elena,Khan,elena.khan6739@example.com,05/08/2009,Other,1,TRUE
4131,01/06/2021,Ethan,Hall,ethan.hall7389@example.com,15/10/1974,F,3,TRUE
4132,04/12/2021,Noah,Patel,noah.patel7568@gmail.com,12/03/1994,Prefer not to say,1,FALSE
4133,23/12/2023,James,Patel,james.patel@outlook.com,15/04/1970,F,2,FALSE
4134,28/01/2023,Ava,Evans,ava.evans@gmail.com,28/05/1967,F,3,FALSE
4135,13/09/2024,Maria,King,maria.king2644@outlook.com,21/04/1975,M,3,TRUE
4136,27/02/2024,Tom,Clark,tom.clark@gmail.com,19/12/2007,Prefer not to say,1,TRUE
4137,03/01/2022,Sarah,Taylor,sarah.taylor@yahoo.com,14/07/1999,F,1,TRUE
4138,19/07/2024,Grace,Khan,grace.khan783@example.com,12/12/2016,M,2,FALSE
4139,30/04/2024,Noah,Wilson,noah.wilson@gmail.com,13/05/1964,Prefer not to say,1,TRUE
4140,13/05/2022,Lucas,Brown,lucas.brown1498@yahoo.com,09/06/1961,M,1,FALSE
4141,20/06/2024,Aisha,Rossi,aisha.rossi@yahoo.com,31/08/1968,F,3,TRUE
4142,25/02/2023,James,Turner,james.turner5360@gmail.com,12/12/1988,F,3,TRUE
4143,20/04/2021,Grace,Baker,grace.baker@example.com,02/11/1970,F,1,FALSE
