online_customer_id,first_name,last_name,email,phone,city,loyalty_member_id,online_order_id,order_datetime,order_status,sales_channel,fulfilment_type,store_id,delivery_fee,discount_amount,payment_type,product_id,time_range
10416,John,Martinez,john.martinez@example.com,596-363-2123x47649,South Amandaville,,80983,2024-03-04 23:18:00,Preparing,Mobile App,Delivery,,1.01,1.99,Card,945,18:00-24:00
10416,John,Martinez,john.martinez@example.com,596-363-2123x47649,South Amandaville,,81477,2024-03-24 15:48:00,Placed,Mobile App,Delivery,,3.74,1.13,Mobile Wallet,270,12:00-18:00
10416,John,Martinez,john.martinez@example.com,596-363-2123x47649,South Amandaville,,81840,2024-03-27 16:10:00,Placed,Mobile App,Delivery,,3.34,0.22,Card,463,12:00-18:00
10416,John,Martinez,john.martinez@example.com,596-363-2123x47649,South Amandaville,,81978,2024-03-07 19:26:00,Completed,Web,Pickup,1.0,0.0,0.2,PayPal,872,18:00-24:00
10417,Leslie,Coleman,leslie.coleman@example.com,+1-342-575-4090x03486,Daniellestad,3004.0,80065,2024-03-03 16:50:00,Completed,Mobile App,Delivery,,2.79,0.34,Mobile Wallet,152,12:00-18:00
10417,Leslie,Coleman,leslie.coleman@example.com,+1-342-575-4090x03486,Daniellestad,3004.0,81999,2024-03-25 03:39:00,Completed,Mobile App,Pickup,3.0,0.0,0.6,PayPal,92,00:00-06:00
10418,Rebecca,Jennings,rebecca.jennings@example.com,-4573,Port Pamela,,80330,2024-03-16 15:36:00,Completed,Mobile App,Delivery,,2.61,1.38,PayPal,964,12:00-18:00
10418,Rebecca,Jennings,rebecca.jennings@example.com,-4573,Port Pamela,,80979,2024-03-06 03:36:00,Cancelled,Mobile App,Delivery,,1.43,0.65,Card,677,00:00-06:00
10418,Rebecca,Jennings,rebecca.jennings@example.com,-4573,Port Pamela,,81072,2024-03-03 09:20:00,Completed,Web,Delivery,,1.33,1.89,Card,575,06:00-12:00
10419,Ruth,Welch,ruth.welch@example.com,001-604-177-6561x24815,Guzmanside,,80037,2024-03-06 04:23:00,Preparing,Web,Pickup,3.0,0.0,1.36,Mobile Wallet,286,00:00-06:00
10419,Ruth,Welch,ruth.welch@example.com,001-604-177-6561x24815,Guzmanside,,80215,2024-03-21 16:23:00,Completed,Mobile App,Delivery,,3.15,0.73,PayPal,332,12:00-18:00
10419,Ruth,Welch,ruth.welch@example.com,001-604-177-6561x24815,Guzmanside,,80272,2024-03-11 11:35:00,Cancelled,Mobile App,Delivery,,3.16,0.96,PayPal,971,06:00-12:00
10419,Ruth,Welch,ruth.welch@example.com,001-604-177-6561x24815,Guzmanside,,81735,2024-03-27 09:02:00,Completed,Mobile App,Delivery,,1.8,1.06,Card,516,06:00-12:00
10419,Ruth,Welch,ruth.welch@example.com,001-604-177-6561x24815,Guzmanside,,81806,2024-03-03 09:42:00,Preparing,Web,Delivery,,3.4,0.48,Card,964,06:00-12:00
10420,Joan,Chavez,joan.chavez@example.com,0272063459,North Erichaven,,80466,2024-03-17 04:05:00,Preparing,Web,Pickup,,0.0,0.85,Card,253,00:00-06:00
10420,Joan,Chavez,joan.chavez@example.com,0272063459,North Erichaven,,81057,2024-03-21 10:52:00,Preparing,Web,Delivery,,3.87,0.51,PayPal,28,06:00-12:00
10420,Joan,Chavez,joan.chavez@example.com,0272063459,North Erichaven,,81370,2024-03-10 11:51:00,Completed,Mobile App,Delivery,,3.5,0.05,PayPal,725,06:00-12:00
10421,Jennifer,Saunders,jennifer.saunders@example.com,+1-296-577-2429x5431,Richardsonfurt,3004.0,80137,2024-03-01 12:26:00,Completed,Web,Pickup,,0.0,0.5,Card,67,12:00-18:00
10421,Jennifer,Saunders,jennifer.saunders@example.com,+1-296-577-2429x5431,Richardsonfurt,3004.0,80437,2024-03-10 08:07:00,Placed,Mobile App,Delivery,,2.16,1.73,Card,155,06:00-12:00
10421,Jennifer,Saunders,jennifer.saunders@example.com,+1-296-577-2429x5431,Richardsonfurt,3004.0,80763,2024-03-04 07:38:00,Cancelled,Web,Pickup,2.0,0.0,1.25,Mobile Wallet,806,06:00-12:00
10421,Jennifer,Saunders,jennifer.saunders@example.com,+1-296-577-2429x5431,Richardsonfurt,3004.0,81430,2024-03-25 15:11:00,Cancelled,Web,Delivery,,1.21,1.96,Mobile Wallet,17,12:00-18:00
10421,Jennifer,Saunders,jennifer.saunders@example.com,+1-296-577-2429x5431,Richardsonfurt,3004.0,81754,2024-03-02 18:31:00,Placed,Web,Pickup,3.0,0.0,1.88,Mobile Wallet,201,18:00-24:00
10422,Nancy,Duffy,nancy.duffy@example.com,001-300-893-1734,North Richard,3003.0,80146,2024-03-05 09:56:00,Placed,Web,Pickup,2.0,0.0,0.34,PayPal,811,06:00-12:00
10422,Nancy,Duffy,nancy.duffy@example.com,001-300-893-1734,North Richard,3003.0,80635,2024-03-19 19:03:00,Completed,Mobile App,Pickup,,0.0,1.75,Card,451,18:00-24:00
10422,Nancy,Duffy,nancy.duffy@example.com,001-300-893-1734,North Richard,3003.0,80994,2024-03-22 07:39:00,Cancelled,Mobile App,Delivery,,2.96,0.81,PayPal,422,06:00-12:00
10422,Nancy,Duffy,nancy.duffy@example.com,001-300-893-1734,North Richard,3003.0,81262,2024-03-22 10:14:00,Cancelled,Mobile App,Delivery,,1.52,1.5,Mobile Wallet,688,06:00-12:00
10422,Nancy,Duffy,nancy.duffy@example.com,001-300-893-1734,North Richard,3003.0,81490,2024-03-13 15:44:00,Preparing,Mobile App,Pickup,,0.0,0.51,Card,629,12:00-18:00
10422,Nancy,Duffy,nancy.duffy@example.com,001-300-893-1734,North Richard,3003.0,81578,2024-03-10 10:22:00,Cancelled,Web,Delivery,,1.35,1.82,PayPal,651,06:00-12:00
10423,Roy,Green,roy.green@example.com,529-108-6771,Lake James,3001.0,80071,2024-03-23 12:21:00,Completed,Mobile App,Delivery,,3.49,0.68,Mobile Wallet,205,12:00-18:00
10423,Roy,Green,roy.green@example.com,529-108-6771,Lake James,3001.0,80636,2024-03-12 21:02:00,Placed,Mobile App,Delivery,,2.26,1.46,Mobile Wallet,155,18:00-24:00
10423,Roy,Green,roy.green@example.com,529-108-6771,Lake James,3001.0,81105,2024-03-03 10:06:00,Cancelled,Mobile App,Delivery,,1.02,0.7,Card,589,06:00-12:00
10423,Roy,Green,roy.green@example.com,529-108-6771,Lake James,3001.0,81544,2024-03-25 03:30:00,Placed,Mobile App,Pickup,2.0,0.0,0.56,Card,544,00:00-06:00
10423,Roy,Green,roy.green@example.com,529-108-6771,Lake James,3001.0,81648,2024-03-13 16:13:00,Completed,Mobile App,Pickup,,0.0,1.34,Card,129,12:00-18:00
10423,Roy,Green,roy.green@example.com,529-108-6771,Lake James,3001.0,81923,2024-03-01 08:18:00,Preparing,Mobile App,Pickup,2.0,0.0,1.26,Card,247,06:00-12:00
10424,Sophia,Li,sophia.li@example.com,476-263-9343x626,North Kelly,3002.0,80707,2024-03-19 09:12:00,Cancelled,Web,Pickup,2.0,0.0,1.78,Mobile Wallet,92,06:00-12:00
10424,Sophia,Li,sophia.li@example.com,476-263-9343x626,North Kelly,3002.0,81867,2024-03-16 16:29:00,Cancelled,Web,Delivery,,3.94,1.8,Mobile Wallet,789,12:00-18:00
10424,Sophia,Li,sophia.li@example.com,476-263-9343x626,North Kelly,3002.0,81989,2024-03-11 02:18:00,Completed,Web,Delivery,,1.75,0.25,Mobile Wallet,8,00:00-06:00
10425,Jose,Williamson,jose.williamson@example.com,597.107.2563,Ericksonview,,80232,2024-03-29 20:15:00,Completed,Web,Delivery,,3.33,1.93,PayPal,118,18:00-24:00
10425,Jose,Williamson,jose.williamson@example.com,597.107.2563,Ericksonview,,80407,2024-03-23 18:51:00,Placed,Web,Pickup,1.0,0.0,1.56,Mobile Wallet,24,18:00-24:00
10425,Jose,Williamson,jose.williamson@example.com,597.107.2563,Ericksonview,,80855,2024-03-14 18:06:00,Cancelled,Mobile App,Pickup,3.0,0.0,1.47,Mobile Wallet,979,18:00-24:00
10425,Jose,Williamson,jose.williamson@example.com,597.107.2563,Ericksonview,,81802,2024-03-21 10:29:00,Cancelled,Web,Delivery,,2.83,1.59,PayPal,816,06:00-12:00
10426,Charles,Hawkins,charles.hawkins@example.com,5375990048,Turnerfurt,3004.0,80578,2024-03-19 23:51:00,Cancelled,Web,Delivery,,1.35,0.26,Card,464,18:00-24:00
10426,Charles,Hawkins,charles.hawkins@example.com,5375990048,Turnerfurt,3004.0,80782,2024-03-18 05:53:00,Placed,Mobile App,Delivery,,3.81,0.61,Card,909,00:00-06:00
10426,Charles,Hawkins,charles.hawkins@example.com,5375990048,Turnerfurt,3004.0,81381,2024-03-24 07:31:00,Completed,Web,Delivery,,2.7,1.99,Mobile Wallet,703,06:00-12:00
10426,Charles,Hawkins,charles.hawkins@example.com,5375990048,Turnerfurt,3004.0,81651,2024-03-30 11:13:00,Cancelled,Mobile App,Pickup,2.0,0.0,0.49,PayPal,166,06:00-12:00
10428,Donald,Wilson,donald.wilson@example.com,2745644948,Ryanburgh,,80268,2024-03-18 03:24:00,Cancelled,Mobile App,Pickup,2.0,0.0,1.18,Card,742,00:00-06:00
10428,Donald,Wilson,donald.wilson@example.com,2745644948,Ryanburgh,,80725,2024-03-07 07:18:00,Cancelled,Mobile App,Delivery,,3.0,0.3,Mobile Wallet,994,06:00-12:00
10429,Leslie,Vang,leslie.vang@example.com,001-287-032-0320x74276,South Billystad,3001.0,80220,2024-03-21 12:04:00,Cancelled,Web,Delivery,,3.89,0.01,Mobile Wallet,932,12:00-18:00
10429,Leslie,Vang,leslie.vang@example.com,001-287-032-0320x74276,South Billystad,3001.0,81717,2024-03-28 21:16:00,Completed,Web,Delivery,,1.19,1.21,PayPal,541,18:00-24:00
10429,Leslie,Vang,leslie.vang@example.com,001-287-032-0320x74276,South Billystad,3001.0,81841,2024-03-12 02:56:00,Cancelled,Mobile App,Delivery,,2.42,1.41,PayPal,768,00:00-06:00
10430,Vanessa,Hoffman,vanessa.hoffman@example.com,712.151.3422x849,New Whitney,3004.0,80104,2024-03-16 05:55:00,Placed,Mobile App,Delivery,,3.55,1.45,Card,578,00:00-06:00
10431,Adam,Wang,adam.wang@example.com,(613)715-0416,Brittanyville,3002.0,80059,2024-03-08 14:41:00,Placed,Web,Pickup,,0.0,1.59,Card,279,12:00-18:00
10431,Adam,Wang,adam.wang@example.com,(613)715-0416,Brittanyville,3002.0,80463,2024-03-14 03:05:00,Preparing,Web,Pickup,2.0,0.0,0.02,Mobile Wallet,174,00:00-06:00
10431,Adam,Wang,adam.wang@example.com,(613)715-0416,Brittanyville,3002.0,80762,2024-03-05 21:47:00,Cancelled,Web,Pickup,2.0,0.0,1.92,Card,725,18:00-24:00
10431,Adam,Wang,adam.wang@example.com,(613)715-0416,Brittanyville,3002.0,81520,2024-03-17 12:25:00,Completed,Mobile App,Delivery,,2.43,1.41,PayPal,867,12:00-18:00
10431,Adam,Wang,adam.wang@example.com,(613)715-0416,Brittanyville,3002.0,81899,2024-03-09 05:05:00,Preparing,Mobile App,Delivery,,1.98,0.32,PayPal,268,00:00-06:00
10432,Mary,Hernandez,mary.hernandez@example.com,777-490-5097,Staceyshire,,80743,2024-03-27 15:08:00,Completed,Web,Delivery,,1.48,1.07,Card,825,12:00-18:00
10432,Mary,Hernandez,mary.hernandez@example.com,777-490-5097,Staceyshire,,81070,2024-03-02 07:59:00,Preparing,Web,Pickup,1.0,0.0,1.65,Card,966,06:00-12:00
10432,Mary,Hernandez,mary.hernandez@example.com,777-490-5097,Staceyshire,,81800,2024-03-04 20:39:00,Preparing,Web,Pickup,1.0,0.0,0.15,PayPal,654,18:00-24:00
10432,Mary,Hernandez,mary.hernandez@example.com,777-490-5097,Staceyshire,,81872,2024-03-13 03:41:00,Cancelled,Web,Delivery,,1.72,1.59,PayPal,401,00:00-06:00
10433,David,Boyer,david.boyer@example.com,+1-450-189-6164x2361,Port Jaredfurt,3003.0,80595,2024-03-11 14:21:00,Cancelled,Mobile App,Pickup,1.0,0.0,0.56,Mobile Wallet,430,12:00-18:00
10433,David,Boyer,david.boyer@example.com,+1-450-189-6164x2361,Port Jaredfurt,3003.0,81010,2024-03-04 19:11:00,Cancelled,Mobile App,Pickup,3.0,0.0,0.53,Mobile Wallet,912,18:00-24:00
10433,David,Boyer,david.boyer@example.com,+1-450-189-6164x2361,Port Jaredfurt,3003.0,81173,2024-03-19 14:18:00,Placed,Web,Delivery,,1.83,1.22,PayPal,858,12:00-18:00
10433,David,Boyer,david.boyer@example.com,+1-450-189-6164x2361,Port Jaredfurt,3003.0,81225,2024-03-24 23:08:00,Placed,Mobile App,Delivery,,3.37,0.08,PayPal,200,18:00-24:00
10433,David,Boyer,david.boyer@example.com,+1-450-189-6164x2361,Port Jaredfurt,3003.0,81443,2024-03-16 04:33:00,Completed,Web,Pickup,1.0,0.0,0.63,PayPal,573,00:00-06:00
10433,David,Boyer,david.boyer@example.com,+1-450-189-6164x2361,Port Jaredfurt,3003.0,81662,2024-03-12 00:21:00,Cancelled,Web,Pickup,2.0,0.0,1.78,Card,478,00:00-06:00
10433,David,Boyer,david.boyer@example.com,+1-450-189-6164x2361,Port Jaredfurt,3003.0,81932,2024-03-08 09:48:00,Preparing,Mobile App,Pickup,,0.0,1.11,PayPal,722,06:00-12:00
10434,Kimberly,Mitchell,kimberly.mitchell@example.com,001-214-764-9251x58377,Alvarezshire,,80450,2024-03-13 20:18:00,Completed,Web,Delivery,,2.52,0.81,Mobile Wallet,167,18:00-24:00
10434,Kimberly,Mitchell,kimberly.mitchell@example.com,001-214-764-9251x58377,Alvarezshire,,80658,2024-03-06 15:03:00,Completed,Web,Delivery,,1.61,0.57,Card,378,12:00-18:00
10434,Kimberly,Mitchell,kimberly.mitchell@example.com,001-214-764-9251x58377,Alvarezshire,,81338,2024-03-08 16:32:00,Completed,Mobile App,Pickup,1.0,0.0,1.31,Card,619,12:00-18:00
10435,Caroline,Davis,caroline.davis@example.com,(592)661-0857x32788,West Taylorland,,81886,2024-03-05 15:02:00,Placed,Web,Delivery,,1.0,0.23,PayPal,123,12:00-18:00
10436,Rebecca,Woods,rebecca.woods@example.com,(243)864-9081,New Danielchester,,80253,2024-03-08 07:48:00,Preparing,Web,Delivery,,2.85,0.51,Card,199,06:00-12:00
10436,Rebecca,Woods,rebecca.woods@example.com,(243)864-9081,New Danielchester,,81331,2024-03-21 20:00:00,Completed,Web,Delivery,,1.53,1.87,Card,957,18:00-24:00
10436,Rebecca,Woods,rebecca.woods@example.com,(243)864-9081,New Danielchester,,81873,2024-03-02 08:10:00,Preparing,Mobile App,Pickup,1.0,0.0,1.5,Card,251,06:00-12:00
10436,Rebecca,Woods,rebecca.woods@example.com,(243)864-9081,New Danielchester,,81941,2024-03-27 16:32:00,Cancelled,Web,Pickup,,0.0,1.0,Mobile Wallet,806,12:00-18:00
10437,Robert,Marshall,robert.marshall@example.com,001-945-491-8017x2260,South Nancyport,,80381,2024-03-06 02:44:00,Placed,Web,Delivery,,3.85,1.85,PayPal,306,00:00-06:00
10437,Robert,Marshall,robert.marshall@example.com,001-945-491-8017x2260,South Nancyport,,80602,2024-03-21 22:04:00,Placed,Web,Pickup,,0.0,0.35,Mobile Wallet,867,18:00-24:00
10437,Robert,Marshall,robert.marshall@example.com,001-945-491-8017x2260,South Nancyport,,80882,2024-03-07 14:03:00,Completed,Web,Pickup,3.0,0.0,1.0,PayPal,629,12:00-18:00
10437,Robert,Marshall,robert.marshall@example.com,001-945-491-8017x2260,South Nancyport,,81119,2024-03-14 16:39:00,Completed,Web,Delivery,,3.42,1.25,Card,844,12:00-18:00
10437,Robert,Marshall,robert.marshall@example.com,001-945-491-8017x2260,South Nancyport,,81145,2024-03-29 03:43:00,Placed,Web,Pickup,,0.0,1.17,PayPal,100,00:00-06:00
10437,Robert,Marshall,robert.marshall@example.com,001-945-491-8017x2260,South Nancyport,,81244,2024-03-08 11:23:00,Cancelled,Web,Delivery,,1.95,0.36,PayPal,119,06:00-12:00
10437,Robert,Marshall,robert.marshall@example.com,001-945-491-8017x2260,South Nancyport,,81347,2024-03-18 04:51:00,Cancelled,Web,Pickup,3.0,0.0,1.74,PayPal,50,00:00-06:00
10437,Robert,Marshall,robert.marshall@example.com,001-945-491-8017x2260,South Nancyport,,81712,2024-03-05 13:56:00,Placed,Web,Delivery,,3.39,0.02,Mobile Wallet,684,12:00-18:00
10438,Lee,Ramsey,lee.ramsey@example.com,001-794-523-2194x16800,Wilsonburgh,,80322,2024-03-06 16:34:00,Preparing,Mobile App,Delivery,,3.82,1.4,Card,371,12:00-18:00
10438,Lee,Ramsey,lee.ramsey@example.com,001-794-523-2194x16800,Wilsonburgh,,81318,2024-03-25 05:20:00,Preparing,Mobile App,Pickup,2.0,0.0,0.51,Card,748,00:00-06:00
10438,Lee,Ramsey,lee.ramsey@example.com,001-794-523-2194x16800,Wilsonburgh,,81621,2024-03-28 22:20:00,Cancelled,Web,Pickup,2.0,0.0,0.02,Card,187,18:00-24:00
10438,Lee,Ramsey,lee.ramsey@example.com,001-794-523-2194x16800,Wilsonburgh,,81955,2024-03-30 03:26:00,Completed,Web,Delivery,,2.66,0.29,Card,917,00:00-06:00
10438,Lee,Ramsey,lee.ramsey@example.com,001-794-523-2194x16800,Wilsonburgh,,81967,2024-03-21 22:40:00,Placed,Mobile App,Pickup,1.0,0.0,1.67,Card,536,18:00-24:00
10439,Diana,Stevens,diana.stevens@example.com,(974)995-6412x2031,Lake Taratown,3003.0,80169,2024-03-30 11:06:00,Preparing,Web,Delivery,,1.81,0.82,Card,330,06:00-12:00
10439,Diana,Stevens,diana.stevens@example.com,(974)995-6412x2031,Lake Taratown,3003.0,80367,2024-03-13 13:25:00,Preparing,Web,Pickup,1.0,0.0,0.08,PayPal,572,12:00-18:00
10439,Diana,Stevens,diana.stevens@example.com,(974)995-6412x2031,Lake Taratown,3003.0,80886,2024-03-14 14:41:00,Preparing,Web,Pickup,,0.0,1.1,PayPal,602,12:00-18:00
10439,Diana,Stevens,diana.stevens@example.com,(974)995-6412x2031,Lake Taratown,3003.0,80891,2024-03-07 17:13:00,Cancelled,Mobile App,Delivery,,3.04,0.34,Card,254,12:00-18:00
10439,Diana,Stevens,diana.stevens@example.com,(974)995-6412x2031,Lake Taratown,3003.0,81098,2024-03-07 10:42:00,Completed,Mobile App,Delivery,,1.09,1.16,Mobile Wallet,544,06:00-12:00
10439,Diana,Stevens,diana.stevens@example.com,(974)995-6412x2031,Lake Taratown,3003.0,81372,2024-03-04 09:17:00,Preparing,Web,Pickup,1.0,0.0,0.65,PayPal,227,06:00-12:00
10439,Diana,Stevens,diana.stevens@example.com,(974)995-6412x2031,Lake Taratown,3003.0,81407,2024-03-15 04:09:00,Cancelled,Mobile App,Delivery,,3.7,0.51,PayPal,229,00:00-06:00
10439,Diana,Stevens,diana.stevens@example.com,(974)995-6412x2031,Lake Taratown,3003.0,81768,2024-03-20 02:59:00,Completed,Mobile App,Delivery,,1.0,0.23,Mobile Wallet,879,00:00-06:00
10440,Jason,Wong,jason.wong@example.com,+1-368-314-7276x0122,Maynardfort,,80097,2024-03-12 03:06:00,Placed,Mobile App,Delivery,,2.09,1.84,Card,157,00:00-06:00
10440,Jason,Wong,jason.wong@example.com,+1-368-314-7276x0122,Maynardfort,,80161,2024-03-11 08:59:00,Preparing,Mobile App,Delivery,,3.92,0.89,PayPal,997,06:00-12:00
10440,Jason,Wong,jason.wong@example.com,+1-368-314-7276x0122,Maynardfort,,80680,2024-03-10 12:32:00,Cancelled,Web,Delivery,,2.95,0.87,Mobile Wallet,200,12:00-18:00
10440,Jason,Wong,jason.wong@example.com,+1-368-314-7276x0122,Maynardfort,,80681,2024-03-04 22:02:00,Completed,Mobile App,Delivery,,1.44,0.84,Card,424,18:00-24:00
10440,Jason,Wong,jason.wong@example.com,+1-368-314-7276x0122,Maynardfort,,81452,2024-03-19 20:46:00,Preparing,Mobile App,Pickup,,0.0,0.37,Mobile Wallet,671,18:00-24:00
10440,Jason,Wong,jason.wong@example.com,+1-368-314-7276x0122,Maynardfort,,81775,2024-03-23 07:06:00,Cancelled,Mobile App,Delivery,,2.31,0.5,PayPal,78,06:00-12:00
10440,Jason,Wong,jason.wong@example.com,+1-368-314-7276x0122,Maynardfort,,81877,2024-03-21 14:56:00,Cancelled,Web,Pickup,1.0,0.0,1.73,Mobile Wallet,908,12:00-18:00
10441,Andrew,Cole,andrew.cole@example.com,349.605.0166,Mclaughlinside,,80078,2024-03-22 17:46:00,Placed,Web,Pickup,2.0,0.0,0.77,Mobile Wallet,948,12:00-18:00
10441,Andrew,Cole,andrew.cole@example.com,349.605.0166,Mclaughlinside,,80465,2024-03-29 08:45:00,Preparing,Mobile App,Pickup,,0.0,1.02,Mobile Wallet,307,06:00-12:00
10441,Andrew,Cole,andrew.cole@example.com,349.605.0166,Mclaughlinside,,80603,2024-03-23 08:49:00,Cancelled,Web,Pickup,2.0,0.0,0.62,PayPal,607,06:00-12:00
10442,Yolanda,Johnson,yolanda.johnson@example.com,(789)973-0806x9581,Patriciachester,3005.0,80901,2024-03-01 05:48:00,Cancelled,Mobile App,Delivery,,1.37,0.26,Card,168,00:00-06:00
10442,Yolanda,Johnson,yolanda.johnson@example.com,(789)973-0806x9581,Patriciachester,3005.0,81782,2024-03-01 22:10:00,Placed,Web,Pickup,,0.0,0.48,PayPal,460,18:00-24:00
10443,Pamela,Wilson,pamela.wilson@example.com,+1-576-024-3757x383,Sandramouth,3004.0,80170,2024-03-22 13:50:00,Preparing,Web,Delivery,,2.8,0.02,PayPal,240,12:00-18:00
10443,Pamela,Wilson,pamela.wilson@example.com,+1-576-024-3757x383,Sandramouth,3004.0,81140,2024-03-16 12:08:00,Preparing,Mobile App,Delivery,,1.57,0.41,PayPal,719,12:00-18:00
10443,Pamela,Wilson,pamela.wilson@example.com,+1-576-024-3757x383,Sandramouth,3004.0,81434,2024-03-12 10:53:00,Completed,Mobile App,Pickup,3.0,0.0,1.33,PayPal,380,06:00-12:00
10443,Pamela,Wilson,pamela.wilson@example.com,+1-576-024-3757x383,Sandramouth,3004.0,81439,2024-03-19 03:28:00,Cancelled,Web,Delivery,,1.65,0.36,Mobile Wallet,385,00:00-06:00
10443,Pamela,Wilson,pamela.wilson@example.com,+1-576-024-3757x383,Sandramouth,3004.0,81536,2024-03-01 10:32:00,Placed,Mobile App,Delivery,,3.61,1.23,Card,677,06:00-12:00
10444,David,Carter,david.carter@example.com,001-665-729-3417x223,New Travis,3005.0,80402,2024-03-21 19:45:00,Preparing,Mobile App,Pickup,3.0,0.0,0.81,Card,958,18:00-24:00
10444,David,Carter,david.carter@example.com,001-665-729-3417x223,New Travis,3005.0,80798,2024-03-11 07:51:00,Preparing,Mobile App,Pickup,2.0,0.0,0.47,Mobile Wallet,267,06:00-12:00
10444,David,Carter,david.carter@example.com,001-665-729-3417x223,New Travis,3005.0,80889,2024-03-14 20:07:00,Cancelled,Web,Delivery,,2.73,0.88,PayPal,27,18:00-24:00
10444,David,Carter,david.carter@example.com,001-665-729-3417x223,New Travis,3005.0,81823,2024-03-25 01:20:00,Placed,Web,Pickup,3.0,0.0,0.52,Mobile Wallet,192,00:00-06:00
10445,Laura,Hahn,laura.hahn@example.com,433.800.5452x2801,Ryanbury,,80276,2024-03-10 23:36:00,Cancelled,Web,Pickup,2.0,0.0,1.59,Card,693,18:00-24:00
10445,Laura,Hahn,laura.hahn@example.com,433.800.5452x2801,Ryanbury,,80319,2024-03-30 03:41:00,Completed,Mobile App,Delivery,,2.89,1.14,Card,126,00:00-06:00
10445,Laura,Hahn,laura.hahn@example.com,433.800.5452x2801,Ryanbury,,80564,2024-03-27 21:10:00,Cancelled,Web,Pickup,1.0,0.0,0.01,Mobile Wallet,123,18:00-24:00
10445,Laura,Hahn,laura.hahn@example.com,433.800.5452x2801,Ryanbury,,81159,2024-03-24 23:27:00,Completed,Mobile App,Delivery,,3.09,1.01,Card,322,18:00-24:00
10445,Laura,Hahn,laura.hahn@example.com,433.800.5452x2801,Ryanbury,,81389,2024-03-09 14:16:00,Preparing,Web,Delivery,,1.93,0.2,Mobile Wallet,401,12:00-18:00
10445,Laura,Hahn,laura.hahn@example.com,433.800.5452x2801,Ryanbury,,81920,2024-03-16 15:00:00,Completed,Web,Delivery,,1.67,1.98,Mobile Wallet,185,12:00-18:00
10445,Laura,Hahn,laura.hahn@example.com,433.800.5452x2801,Ryanbury,,81952,2024-03-21 00:05:00,Placed,Mobile App,Delivery,,1.53,0.91,Card,370,00:00-06:00
10445,Laura,Hahn,laura.hahn@example.com,433.800.5452x2801,Ryanbury,,81970,2024-03-03 13:55:00,Preparing,Web,Delivery,,2.73,1.98,Card,498,12:00-18:00
10446,David,Walker,david.walker@example.com,550-842-8910x771,Port Cherylville,3004.0,80856,2024-03-05 23:21:00,Completed,Web,Delivery,,1.81,0.42,Mobile Wallet,295,18:00-24:00
10446,David,Walker,david.walker@example.com,550-842-8910x771,Port Cherylville,3004.0,81597,2024-03-02 00:38:00,Cancelled,Web,Pickup,3.0,0.0,1.46,Card,852,00:00-06:00
10446,David,Walker,david.walker@example.com,550-842-8910x771,Port Cherylville,3004.0,81844,2024-03-25 12:58:00,Completed,Web,Pickup,1.0,0.0,0.46,Mobile Wallet,440,12:00-18:00
10447,Madison,Williams,madison.williams@example.com,213-524-7871,Lake Michael,3005.0,80529,2024-03-12 06:41:00,Completed,Mobile App,Delivery,,2.74,1.78,Mobile Wallet,672,06:00-12:00
10447,Madison,Williams,madison.williams@example.com,213-524-7871,Lake Michael,3005.0,80547,2024-03-24 15:33:00,Completed,Mobile App,Delivery,,2.74,1.31,PayPal,644,12:00-18:00
10447,Madison,Williams,madison.williams@example.com,213-524-7871,Lake Michael,3005.0,80648,2024-03-10 15:47:00,Cancelled,Mobile App,Pickup,,0.0,1.47,PayPal,498,12:00-18:00
10447,Madison,Williams,madison.williams@example.com,213-524-7871,Lake Michael,3005.0,81334,2024-03-12 03:27:00,Cancelled,Web,Delivery,,1.02,0.06,Mobile Wallet,388,00:00-06:00
10447,Madison,Williams,madison.williams@example.com,213-524-7871,Lake Michael,3005.0,81691,2024-03-28 05:26:00,Completed,Mobile App,Pickup,1.0,0.0,1.64,Mobile Wallet,957,00:00-06:00
10447,Madison,Williams,madison.williams@example.com,213-524-7871,Lake Michael,3005.0,81882,2024-03-18 11:56:00,Placed,Web,Pickup,,0.0,1.13,Mobile Wallet,884,06:00-12:00
10448,Lori,Martinez,lori.martinez@example.com,760.375.4821,Nathanchester,,80545,2024-03-24 16:43:00,Placed,Mobile App,Delivery,,2.25,1.36,Card,789,12:00-18:00
10448,Lori,Martinez,lori.martinez@example.com,760.375.4821,Nathanchester,,80801,2024-03-14 21:45:00,Placed,Mobile App,Delivery,,3.43,1.67,PayPal,457,18:00-24:00
10448,Lori,Martinez,lori.martinez@example.com,760.375.4821,Nathanchester,,81382,2024-03-13 20:43:00,Completed,Web,Pickup,,0.0,1.47,Mobile Wallet,76,18:00-24:00
10448,Lori,Martinez,lori.martinez@example.com,760.375.4821,Nathanchester,,81551,2024-03-15 09:56:00,Cancelled,Web,Delivery,,2.2,0.03,Mobile Wallet,363,06:00-12:00
10448,Lori,Martinez,lori.martinez@example.com,760.375.4821,Nathanchester,,81895,2024-03-06 05:35:00,Preparing,Mobile App,Delivery,,2.23,0.68,Mobile Wallet,287,00:00-06:00
10449,Michael,Ortega,michael.ortega@example.com,(863)266-6785,South Dustintown,3002.0,80298,2024-03-18 03:52:00,Cancelled,Web,Pickup,,0.0,1.51,PayPal,834,00:00-06:00
