loyalty_member_id,enrolment_date,first_name,last_name,email,date_of_birth,gender,primary_store_id,consent_marketing,points_txn_id,source_system,source_reference,activity_type,points,activity_datetime
3163,02/10/2021,Noah,Baker,noah.baker@example.com,12/07/1968,Prefer not to say,2,False,71992,ONLINE,87851,Earn,19,02/03/2024 04:47
3164,05/07/2020,Lucas,Lopez,lucas.lopez@example.com,08/01/1966,M,1,False,70001,POS,83657,Earn,6,20/02/2024 01:37
3164,05/07/2020,Lucas,Lopez,lucas.lopez@example.com,08/01/1966,M,1,False,70225,ONLINE,80410,Redeem,-23,12/02/2024 13:35
3164,05/07/2020,Lucas,Lopez,lucas.lopez@example.com,08/01/1966,M,1,False,70279,ONLINE,80341,Redeem,-47,21/01/2024 23:12
3164,05/07/2020,Lucas,Lopez,lucas.lopez@example.com,08/01/1966,M,1,False,70348,ONLINE,85952,Earn,9,26/04/2024 01:20
3164,05/07/2020,Lucas,Lopez,lucas.lopez@example.com,08/01/1966,M,1,False,70683,POS,91586,Redeem,-93,27/02/2024 18:13
3164,05/07/2020,Lucas,Lopez,lucas.lopez@example.com,08/01/1966,M,1,False,70749,ONLINE,83086,Redeem,-45,17/02/2024 12:58
3164,05/07/2020,Lucas,Lopez,lucas.lopez@example.com,08/01/1966,M,1,False,71005,ONLINE,87891,Adjust,14,26/02/2024 08:55
3164,05/07/2020,Lucas,Lopez,lucas.lopez@example.com,08/01/1966,M,1,False,71266,POS,94031,Earn,50,22/01/2024 20:11
3164,05/07/2020,Lucas,Lopez,lucas.lopez@example.com,08/01/1966,M,1,False,71307,ONLINE,83919,Redeem,-76,22/03/2024 23:54
3164,05/07/2020,Lucas,Lopez,lucas.lopez@example.com,08/01/1966,M,1,False,71820,POS,83811,Adjust,-6,01/04/2024 15:28
3165,02/05/2020,Daniel,Adams,daniel.adams@yahoo.com,30/11/2009,Other,3,True,70026,ONLINE,82591,Redeem,-24,23/02/2024 10:19
3165,02/05/2020,Daniel,Adams,daniel.adams@yahoo.com,30/11/2009,Other,3,True,70116,POS,80823,Redeem,-27,25/03/2024 01:11
3165,02/05/2020,Daniel,Adams,daniel.adams@yahoo.com,30/11/2009,Other,3,True,70245,ONLINE,86984,Earn,8,28/03/2024 04:42
3165,02/05/2020,Daniel,Adams,daniel.adams@yahoo.com,30/11/2009,Other,3,True,70366,ONLINE,82102,Earn,33,25/03/2024 19:15
3165,02/05/2020,Daniel,Adams,daniel.adams@yahoo.com,30/11/2009,Other,3,True,70470,ONLINE,91408,Adjust,4,05/04/2024 11:24
3165,02/05/2020,Daniel,Adams,daniel.adams@yahoo.com,30/11/2009,Other,3,True,70489,POS,92005,Adjust,11,24/03/2024 21:23
3165,02/05/2020,Daniel,Adams,daniel.adams@yahoo.com,30/11/2009,Other,3,True,70666,POS,86266,Adjust,-5,24/04/2024 19:48
3165,02/05/2020,Daniel,Adams,daniel.adams@yahoo.com,30/11/2009,Other,3,True,70808,ONLINE,94244,Earn,37,26/03/2024 10:21
3165,02/05/2020,Daniel,Adams,daniel.adams@yahoo.com,30/11/2009,Other,3,True,71201,POS,83666,Adjust,9,26/03/2024 15:50
3165,02/05/2020,Daniel,Adams,daniel.adams@yahoo.com,30/11/2009,Other,3,True,71436,ONLINE,87938,Redeem,-55,27/03/2024 14:55
3165,02/05/2020,Daniel,Adams,daniel.adams@yahoo.com,30/11/2009,Other,3,True,71503,POS,90294,Earn,5,13/03/2024 22:31
3165,02/05/2020,Daniel,Adams,daniel.adams@yahoo.com,30/11/2009,Other,3,True,71845,POS,82039,Adjust,-16,15/03/2024 10:01
3165,02/05/2020,Daniel,Adams,daniel.adams@yahoo.com,30/11/2009,Other,3,True,71917,POS,89614,Adjust,12,10/02/2024 22:45
3165,02/05/2020,Daniel,Adams,daniel.adams@yahoo.com,30/11/2009,Other,3,True,71966,ONLINE,80942,Adjust,-18,25/03/2024 07:07
3166,14/05/2023,Mia,Adams,mia.adams843@example.com,21/10/1985,Other,2,True,70730,POS,94965,Earn,17,21/03/2024 09:53
3166,14/05/2023,Mia,Adams,mia.adams843@example.com,21/10/1985,Other,2,True,70879,POS,83617,Adjust,-11,30/01/2024 07:13
3166,14/05/2023,Mia,Adams,mia.adams843@example.com,21/10/1985,Other,2,True,70891,POS,94603,Adjust,-15,21/02/2024 02:01
3166,14/05/2023,Mia,Adams,mia.adams843@example.com,21/10/1985,Other,2,True,71135,POS,82945,Redeem,-21,01/04/2024 03:24
3166,14/05/2023,Mia,Adams,mia.adams843@example.com,21/10/1985,Other,2,True,71215,POS,93386,Adjust,-17,17/01/2024 11:32
3166,14/05/2023,Mia,Adams,mia.adams843@example.com,21/10/1985,Other,2,True,71228,ONLINE,82224,Earn,14,29/03/2024 14:25
3166,14/05/2023,Mia,Adams,mia.adams843@example.com,21/10/1985,Other,2,True,71345,POS,82267,Adjust,-16,12/04/2024 01:59
3166,14/05/2023,Mia,Adams,mia.adams843@example.com,21/10/1985,Other,2,True,71648,POS,83152,Earn,46,11/04/2024 19:50
3167,06/09/2023,Leo,Wright,leo.wright@yahoo.com,18/11/1973,Prefer not to say,1,True,70005,POS,87359,Adjust,14,17/03/2024 08:54
3167,06/09/2023,Leo,Wright,leo.wright@yahoo.com,18/11/1973,Prefer not to say,1,True,70529,ONLINE,89883,Adjust,-12,24/02/2024 16:37
3167,06/09/2023,Leo,Wright,leo.wright@yahoo.com,18/11/1973,Prefer not to say,1,True,70592,POS,90724,Redeem,-30,19/02/2024 21:12
3167,06/09/2023,Leo,Wright,leo.wright@yahoo.com,18/11/1973,Prefer not to say,1,True,70834,ONLINE,91638,Earn,37,08/04/2024 18:10
3167,06/09/2023,Leo,Wright,leo.wright@yahoo.com,18/11/1973,Prefer not to say,1,True,70861,POS,81572,Earn,25,03/04/2024 13:14
3167,06/09/2023,Leo,Wright,leo.wright@yahoo.com,18/11/1973,Prefer not to say,1,True,71015,ONLINE,83080,Adjust,14,18/02/2024 22:30
3167,06/09/2023,Leo,Wright,leo.wright@yahoo.com,18/11/1973,Prefer not to say,1,True,71087,POS,83970,Adjust,-8,12/04/2024 03:46
3167,06/09/2023,Leo,Wright,leo.wright@yahoo.com,18/11/1973,Prefer not to say,1,True,71102,POS,94809,Redeem,-39,10/03/2024 07:18
3167,06/09/2023,Leo,Wright,leo.wright@yahoo.com,18/11/1973,Prefer not to say,1,True,71123,ONLINE,87763,Redeem,-33,11/03/2024 12:50
3167,06/09/2023,Leo,Wright,leo.wright@yahoo.com,18/11/1973,Prefer not to say,1,True,71573,ONLINE,93796,Earn,46,14/02/2024 00:21
3167,06/09/2023,Leo,Wright,leo.wright@yahoo.com,18/11/1973,Prefer not to say,1,True,71623,POS,87424,Earn,33,24/02/2024 05:48
3167,06/09/2023,Leo,Wright,leo.wright@yahoo.com,18/11/1973,Prefer not to say,1,True,71679,POS,94623,Adjust,-16,08/04/2024 01:23
3167,06/09/2023,Leo,Wright,leo.wright@yahoo.com,18/11/1973,Prefer not to say,1,True,71711,ONLINE,89630,Adjust,-19,23/03/2024 15:53
3168,10/04/2024,Lucas,Hill,lucas.hill@outlook.com,22/04/1970,Other,3,True,70019,ONLINE,82340,Redeem,-60,27/04/2024 00:39
3168,10/04/2024,Lucas,Hill,lucas.hill@outlook.com,22/04/1970,Other,3,True,70099,ONLINE,83585,Adjust,-20,20/01/2024 09:41
3168,10/04/2024,Lucas,Hill,lucas.hill@outlook.com,22/04/1970,Other,3,True,70404,POS,89560,Adjust,16,11/02/2024 10:09
3168,10/04/2024,Lucas,Hill,lucas.hill@outlook.com,22/04/1970,Other,3,True,70424,POS,92384,Redeem,-71,28/04/2024 10:14
3168,10/04/2024,Lucas,Hill,lucas.hill@outlook.com,22/04/1970,Other,3,True,70438,POS,90941,Redeem,-98,13/02/2024 00:25
3168,10/04/2024,Lucas,Hill,lucas.hill@outlook.com,22/04/1970,Other,3,True,70813,ONLINE,80587,Earn,11,14/03/2024 10:39
3168,10/04/2024,Lucas,Hill,lucas.hill@outlook.com,22/04/1970,Other,3,True,70884,POS,94747,Earn,11,21/02/2024 21:46
3168,10/04/2024,Lucas,Hill,lucas.hill@outlook.com,22/04/1970,Other,3,True,71113,POS,94132,Earn,42,08/04/2024 13:12
3168,10/04/2024,Lucas,Hill,lucas.hill@outlook.com,22/04/1970,Other,3,True,71391,POS,88059,Adjust,-2,16/03/2024 22:35
3169,09/09/2023,Mia,Hill,mia.hill@gmail.com,20/08/2014,Other,1,True,70033,ONLINE,88645,Redeem,-80,31/01/2024 01:27
3169,09/09/2023,Mia,Hill,mia.hill@gmail.com,20/08/2014,Other,1,True,70262,POS,84477,Adjust,-3,06/01/2024 06:29
3169,09/09/2023,Mia,Hill,mia.hill@gmail.com,20/08/2014,Other,1,True,70553,POS,87365,Redeem,-60,06/01/2024 07:32
3169,09/09/2023,Mia,Hill,mia.hill@gmail.com,20/08/2014,Other,1,True,70825,ONLINE,80071,Adjust,12,25/01/2024 12:14
3169,09/09/2023,Mia,Hill,mia.hill@gmail.com,20/08/2014,Other,1,True,70886,POS,89266,Redeem,-98,16/04/2024 08:16
3169,09/09/2023,Mia,Hill,mia.hill@gmail.com,20/08/2014,Other,1,True,70921,ONLINE,87429,Adjust,-4,31/01/2024 12:47
3169,09/09/2023,Mia,Hill,mia.hill@gmail.com,20/08/2014,Other,1,True,70939,POS,81642,Earn,19,22/03/2024 07:12
3169,09/09/2023,Mia,Hill,mia.hill@gmail.com,20/08/2014,Other,1,True,70946,POS,92844,Adjust,-2,05/02/2024 10:51
3169,09/09/2023,Mia,Hill,mia.hill@gmail.com,20/08/2014,Other,1,True,71143,POS,92601,Earn,15,27/01/2024 07:47
3169,09/09/2023,Mia,Hill,mia.hill@gmail.com,20/08/2014,Other,1,True,71432,POS,86468,Adjust,-15,22/01/2024 16:52
3169,09/09/2023,Mia,Hill,mia.hill@gmail.com,20/08/2014,Other,1,True,71543,ONLINE,85323,Earn,26,08/01/2024 23:34
3169,09/09/2023,Mia,Hill,mia.hill@gmail.com,20/08/2014,Other,1,True,71767,ONLINE,86974,Redeem,-53,11/02/2024 01:11
3169,09/09/2023,Mia,Hill,mia.hill@gmail.com,20/08/2014,Other,1,True,71776,POS,86039,Adjust,-16,23/03/2024 18:27
3169,09/09/2023,Mia,Hill,mia.hill@gmail.com,20/08/2014,Other,1,True,71788,POS,86447,Earn,49,13/04/2024 12:19
3169,09/09/2023,Mia,Hill,mia.hill@gmail.com,20/08/2014,Other,1,True,71902,ONLINE,85528,Earn,6,09/04/2024 17:59
3169,09/09/2023,Mia,Hill,mia.hill@gmail.com,20/08/2014,Other,1,True,71928,POS,88510,Earn,20,24/02/2024 17:20
3170,13/01/2020,Sofia,Clark,sofia.clark@outlook.com,29/06/1991,F,1,False,70158,POS,89043,Earn,15,13/02/2024 15:59
3170,13/01/2020,Sofia,Clark,sofia.clark@outlook.com,29/06/1991,F,1,False,70235,POS,80828,Earn,46,26/04/2024 09:59
3170,13/01/2020,Sofia,Clark,sofia.clark@outlook.com,29/06/1991,F,1,False,70240,ONLINE,92943,Earn,13,03/01/2024 16:55
3170,13/01/2020,Sofia,Clark,sofia.clark@outlook.com,29/06/1991,F,1,False,70456,ONLINE,81943,Adjust,-12,28/04/2024 23:20
3170,13/01/2020,Sofia,Clark,sofia.clark@outlook.com,29/06/1991,F,1,False,70645,ONLINE,93941,Earn,20,23/02/2024 02:21
3170,13/01/2020,Sofia,Clark,sofia.clark@outlook.com,29/06/1991,F,1,False,70704,POS,81589,Adjust,18,28/03/2024 10:35
3170,13/01/2020,Sofia,Clark,sofia.clark@outlook.com,29/06/1991,F,1,False,70707,ONLINE,83029,Redeem,-21,26/04/2024 20:21
3170,13/01/2020,Sofia,Clark,sofia.clark@outlook.com,29/06/1991,F,1,False,70806,ONLINE,90874,Adjust,-5,28/03/2024 17:34
3170,13/01/2020,Sofia,Clark,sofia.clark@outlook.com,29/06/1991,F,1,False,71211,ONLINE,81873,Adjust,-16,14/04/2024 12:40
3170,13/01/2020,Sofia,Clark,sofia.clark@outlook.com,29/06/1991,F,1,False,71251,POS,89465,Redeem,-91,31/01/2024 10:52
3170,13/01/2020,Sofia,Clark,sofia.clark@outlook.com,29/06/1991,F,1,False,71269,ONLINE,92605,Earn,45,23/03/2024 13:07
3170,13/01/2020,Sofia,Clark,sofia.clark@outlook.com,29/06/1991,F,1,False,71443,ONLINE,88887,Redeem,-72,01/04/2024 21:28
3170,13/01/2020,Sofia,Clark,sofia.clark@outlook.com,29/06/1991,F,1,False,71469,ONLINE,86591,Adjust,0,06/02/2024 10:08
3170,13/01/2020,Sofia,Clark,sofia.clark@outlook.com,29/06/1991,F,1,False,71472,ONLINE,89275,Adjust,9,18/02/2024 18:37
3170,13/01/2020,Sofia,Clark,sofia.clark@outlook.com,29/06/1991,F,1,False,71537,POS,88618,Adjust,-7,16/04/2024 05:33
3170,13/01/2020,Sofia,Clark,sofia.clark@outlook.com,29/06/1991,F,1,False,71561,ONLINE,84175,Adjust,16,16/02/2024 03:02
3170,13/01/2020,Sofia,Clark,sofia.clark@outlook.com,29/06/1991,F,1,False,71563,ONLINE,80741,Redeem,-32,03/02/2024 04:04
3171,08/03/2024,Elena,Lopez,elena.lopez@gmail.com,25/03/1968,F,2,False,70087,POS,91792,Redeem,-89,27/02/2024 03:31
3171,08/03/2024,Elena,Lopez,elena.lopez@gmail.com,25/03/1968,F,2,False,70090,ONLINE,86653,Redeem,-96,01/02/2024 16:20
3171,08/03/2024,Elena,Lopez,elena.lopez@gmail.com,25/03/1968,F,2,False,70253,ONLINE,81099,Redeem,-57,28/01/2024 18:53
3171,08/03/2024,Elena,Lopez,elena.lopez@gmail.com,25/03/1968,F,2,False,70257,ONLINE,85761,Redeem,-16,22/02/2024 08:40
3171,08/03/2024,Elena,Lopez,elena.lopez@gmail.com,25/03/1968,F,2,False,70272,ONLINE,89819,Redeem,-15,10/02/2024 03:27
3171,08/03/2024,Elena,Lopez,elena.lopez@gmail.com,25/03/1968,F,2,False,70329,ONLINE,81108,Adjust,-15,05/04/2024 07:08
3171,08/03/2024,Elena,Lopez,elena.lopez@gmail.com,25/03/1968,F,2,False,70586,ONLINE,83568,Adjust,2,12/01/2024 12:41
3171,08/03/2024,Elena,Lopez,elena.lopez@gmail.com,25/03/1968,F,2,False,70620,POS,91598,Adjust,-9,22/01/2024 17:51
3171,08/03/2024,Elena,Lopez,elena.lopez@gmail.com,25/03/1968,F,2,False,71278,ONLINE,94821,Redeem,-44,28/01/2024 14:22
3171,08/03/2024,Elena,Lopez,elena.lopez@gmail.com,25/03/1968,F,2,False,71379,ONLINE,86056,Redeem,-60,27/01/2024 22:23
3171,08/03/2024,Elena,Lopez,elena.lopez@gmail.com,25/03/1968,F,2,False,71485,ONLINE,94492,Adjust,13,15/02/2024 20:09
3171,08/03/2024,Elena,Lopez,elena.lopez@gmail.com,25/03/1968,F,2,False,71551,POS,88021,Earn,28,03/04/2024 07:48
3172,30/09/2021,Noah,Hall,noah.hall@yahoo.com,13/03/1993,Other,3,True,70040,POS,91851,Redeem,-37,08/04/2024 03:56
3172,30/09/2021,Noah,Hall,noah.hall@yahoo.com,13/03/1993,Other,3,True,70711,POS,89070,Redeem,-79,16/03/2024 08:44
3172,30/09/2021,Noah,Hall,noah.hall@yahoo.com,13/03/1993,Other,3,True,70857,POS,80653,Redeem,-67,13/02/2024 18:05
3172,30/09/2021,Noah,Hall,noah.hall@yahoo.com,13/03/1993,Other,3,True,70863,POS,83368,Adjust,-7,18/03/2024 05:23
3172,30/09/2021,Noah,Hall,noah.hall@yahoo.com,13/03/1993,Other,3,True,70882,POS,91888,Earn,21,18/01/2024 21:03
3172,30/09/2021,Noah,Hall,noah.hall@yahoo.com,13/03/1993,Other,3,True,71089,ONLINE,83120,Redeem,-64,07/03/2024 11:52
3172,30/09/2021,Noah,Hall,noah.hall@yahoo.com,13/03/1993,Other,3,True,71126,POS,87197,Earn,18,13/01/2024 00:57
3172,30/09/2021,Noah,Hall,noah.hall@yahoo.com,13/03/1993,Other,3,True,71525,POS,89510,Redeem,-26,11/04/2024 20:45
3172,30/09/2021,Noah,Hall,noah.hall@yahoo.com,13/03/1993,Other,3,True,71680,ONLINE,93316,Redeem,-96,23/01/2024 11:12
3172,30/09/2021,Noah,Hall,noah.hall@yahoo.com,13/03/1993,Other,3,True,71801,POS,87219,Earn,48,19/02/2024 17:51
3173,11/04/2020,James,Lopez,james.lopez@yahoo.com,06/06/2015,M,2,False,70093,POS,90794,Earn,37,27/03/2024 03:22
3173,11/04/2020,James,Lopez,james.lopez@yahoo.com,06/06/2015,M,2,False,70170,POS,87708,Redeem,-83,08/01/2024 07:46
3173,11/04/2020,James,Lopez,james.lopez@yahoo.com,06/06/2015,M,2,False,70402,ONLINE,93054,Earn,31,16/04/2024 06:14
3173,11/04/2020,James,Lopez,james.lopez@yahoo.com,06/06/2015,M,2,False,70841,ONLINE,83892,Adjust,15,10/02/2024 20:00
3173,11/04/2020,James,Lopez,james.lopez@yahoo.com,06/06/2015,M,2,False,71154,POS,87460,Redeem,-88,18/04/2024 07:27
3173,11/04/2020,James,Lopez,james.lopez@yahoo.com,06/06/2015,M,2,False,71343,ONLINE,85989,Redeem,-16,21/01/2024 04:49
3173,11/04/2020,James,Lopez,james.lopez@yahoo.com,06/06/2015,M,2,False,71423,ONLINE,86948,Earn,16,05/03/2024 14:14
3173,11/04/2020,James,Lopez,james.lopez@yahoo.com,06/06/2015,M,2,False,71567,POS,80095,Earn,32,07/04/2024 06:43
3174,13/07/2021,Mia,King,mia.king@example.com,26/02/1997,F,3,True,70222,ONLINE,81479,Adjust,5,11/04/2024 10:56
3174,13/07/2021,Mia,King,mia.king@example.com,26/02/1997,F,3,True,70469,POS,85642,Redeem,-81,31/03/2024 05:24
3174,13/07/2021,Mia,King,mia.king@example.com,26/02/1997,F,3,True,70746,POS,80120,Adjust,19,13/03/2024 07:11
3174,13/07/2021,Mia,King,mia.king@example.com,26/02/1997,F,3,True,70794,POS,93946,Redeem,-64,22/01/2024 02:22
3174,13/07/2021,Mia,King,mia.king@example.com,26/02/1997,F,3,True,70807,POS,80190,Adjust,4,28/01/2024 01:28
3174,13/07/2021,Mia,King,mia.king@example.com,26/02/1997,F,3,True,71555,ONLINE,88638,Earn,46,29/01/2024 05:30
3174,13/07/2021,Mia,King,mia.king@example.com,26/02/1997,F,3,True,71692,ONLINE,80032,Adjust,19,16/02/2024 01:01
3174,13/07/2021,Mia,King,mia.king@example.com,26/02/1997,F,3,True,71707,ONLINE,93925,Earn,40,10/01/2024 12:04
3174,13/07/2021,Mia,King,mia.king@example.com,26/02/1997,F,3,True,71733,POS,85544,Earn,29,29/04/2024 05:10
3174,13/07/2021,Mia,King,mia.king@example.com,26/02/1997,F,3,True,71910,ONLINE,87763,Earn,8,18/01/2024 11:38
3175,23/09/2022,Lucas,Turner,lucas.turner4641@gmail.com,18/03/2013,Other,1,True,70074,ONLINE,92781,Earn,47,19/01/2024 17:06
3175,23/09/2022,Lucas,Turner,lucas.turner4641@gmail.com,18/03/2013,Other,1,True,70359,POS,89011,Redeem,-95,04/03/2024 05:55
3175,23/09/2022,Lucas,Turner,lucas.turner4641@gmail.com,18/03/2013,Other,1,True,70406,POS,83125,Earn,7,14/04/2024 05:35
3175,23/09/2022,Lucas,Turner,lucas.turner4641@gmail.com,18/03/2013,Other,1,True,70858,ONLINE,84203,Redeem,-58,21/01/2024 15:20
3175,23/09/2022,Lucas,Turner,lucas.turner4641@gmail.com,18/03/2013,Other,1,True,71028,POS,92201,Redeem,-51,29/01/2024 20:59
3175,23/09/2022,Lucas,Turner,lucas.turner4641@gmail.com,18/03/2013,Other,1,True,71282,POS,85985,Redeem,-61,11/01/2024 01:08
3175,23/09/2022,Lucas,Turner,lucas.turner4641@gmail.com,18/03/2013,Other,1,True,71355,ONLINE,86883,Adjust,-12,27/03/2024 06:31
3175,23/09/2022,Lucas,Turner,lucas.turner4641@gmail.com,18/03/2013,Other,1,True,71491,ONLINE,87786,Earn,22,27/01/2024 09:07
3175,23/09/2022,Lucas,Turner,lucas.turner4641@gmail.com,18/03/2013,Other,1,True,71670,POS,89587,Redeem,-54,25/04/2024 02:09
3175,23/09/2022,Lucas,Turner,lucas.turner4641@gmail.com,18/03/2013,Other,1,True,71674,ONLINE,84473,Redeem,-91,17/02/2024 13:54
3175,23/09/2022,Lucas,Turner,lucas.turner4641@gmail.com,18/03/2013,Other,1,True,71871,ONLINE,90896,Redeem,-50,13/02/2024 14:48
3175,23/09/2022,Lucas,Turner,lucas.turner4641@gmail.com,18/03/2013,Other,1,True,71979,ONLINE,88222,Adjust,-12,29/02/2024 03:27
3176,22/02/2021,Isabella,Young,isabella.young@gmail.com,08/09/1960,Other,1,True,70246,POS,94733,Earn,36,21/03/2024 17:57
3176,22/02/2021,Isabella,Young,isabella.young@gmail.com,08/09/1960,Other,1,True,70506,POS,82938,Redeem,-79,12/04/2024 14:00
3176,22/02/2021,Isabella,Young,isabella.young@gmail.com,08/09/1960,Other,1,True,70567,ONLINE,82740,Redeem,-63,21/03/2024 19:13
3176,22/02/2021,Isabella,Young,isabella.young@gmail.com,08/09/1960,Other,1,True,70657,ONLINE,93316,Adjust,-15,16/04/2024 00:12
3176,22/02/2021,Isabella,Young,isabella.young@gmail.com,08/09/1960,Other,1,True,70748,ONLINE,84529,Earn,35,12/01/2024 14:54
3176,22/02/2021,Isabella,Young,isabella.young@gmail.com,08/09/1960,Other,1,True,70775,ONLINE,92289,Earn,26,30/03/2024 05:37
3176,22/02/2021,Isabella,Young,isabella.young@gmail.com,08/09/1960,Other,1,True,70802,ONLINE,81850,Adjust,-12,28/03/2024 22:36
3176,22/02/2021,Isabella,Young,isabella.young@gmail.com,08/09/1960,Other,1,True,70865,ONLINE,80620,Earn,6,24/03/2024 14:23
3176,22/02/2021,Isabella,Young,isabella.young@gmail.com,08/09/1960,Other,1,True,70872,ONLINE,92538,Redeem,-87,16/01/2024 17:56
3176,22/02/2021,Isabella,Young,isabella.young@gmail.com,08/09/1960,Other,1,True,70971,ONLINE,85171,Earn,34,22/01/2024 21:53
3176,22/02/2021,Isabella,Young,isabella.young@gmail.com,08/09/1960,Other,1,True,71035,POS,80979,Adjust,1,23/04/2024 19:14
3176,22/02/2021,Isabella,Young,isabella.young@gmail.com,08/09/1960,Other,1,True,71170,POS,93632,Redeem,-53,13/03/2024 02:21
3176,22/02/2021,Isabella,Young,isabella.young@gmail.com,08/09/1960,Other,1,True,71299,ONLINE,93704,Adjust,14,26/01/2024 00:00
3176,22/02/2021,Isabella,Young,isabella.young@gmail.com,08/09/1960,Other,1,True,71342,POS,88433,Earn,44,02/03/2024 02:40
3176,22/02/2021,Isabella,Young,isabella.young@gmail.com,08/09/1960,Other,1,True,71477,POS,81860,Adjust,-5,14/03/2024 21:15
3176,22/02/2021,Isabella,Young,isabella.young@gmail.com,08/09/1960,Other,1,True,71507,POS,81382,Adjust,0,21/02/2024 07:11
3176,22/02/2021,Isabella,Young,isabella.young@gmail.com,08/09/1960,Other,1,True,71519,POS,87682,Adjust,9,16/01/2024 14:35
3176,22/02/2021,Isabella,Young,isabella.young@gmail.com,08/09/1960,Other,1,True,71558,ONLINE,84841,Redeem,-41,05/04/2024 05:25
3176,22/02/2021,Isabella,Young,isabella.young@gmail.com,08/09/1960,Other,1,True,71768,ONLINE,85342,Redeem,-98,07/04/2024 20:49
3176,22/02/2021,Isabella,Young,isabella.young@gmail.com,08/09/1960,Other,1,True,71982,ONLINE,89782,Earn,8,03/03/2024 06:50
3177,15/10/2022,Sofia,Clark,sofia.clark1966@outlook.com,10/09/1960,Prefer not to say,1,True,70379,ONLINE,87933,Earn,15,21/03/2024 00:39
3177,15/10/2022,Sofia,Clark,sofia.clark1966@outlook.com,10/09/1960,Prefer not to say,1,True,70408,ONLINE,94300,Earn,31,01/04/2024 08:28
3177,15/10/2022,Sofia,Clark,sofia.clark1966@outlook.com,10/09/1960,Prefer not to say,1,True,70607,POS,88482,Earn,47,24/02/2024 21:55
3177,15/10/2022,Sofia,Clark,sofia.clark1966@outlook.com,10/09/1960,Prefer not to say,1,True,70972,ONLINE,89519,Earn,5,08/02/2024 08:47
3177,15/10/2022,Sofia,Clark,sofia.clark1966@outlook.com,10/09/1960,Prefer not to say,1,True,70983,ONLINE,87807,Earn,8,09/02/2024 05:23
3177,15/10/2022,Sofia,Clark,sofia.clark1966@outlook.com,10/09/1960,Prefer not to say,1,True,71070,POS,81544,Redeem,-80,03/04/2024 01:46
3177,15/10/2022,Sofia,Clark,sofia.clark1966@outlook.com,10/09/1960,Prefer not to say,1,True,71075,ONLINE,80612,Adjust,16,18/01/2024 08:39
3177,15/10/2022,Sofia,Clark,sofia.clark1966@outlook.com,10/09/1960,Prefer not to say,1,True,71122,ONLINE,91665,Redeem,-27,01/04/2024 10:41
3177,15/10/2022,Sofia,Clark,sofia.clark1966@outlook.com,10/09/1960,Prefer not to say,1,True,71286,ONLINE,92047,Redeem,-72,16/01/2024 10:46
3177,15/10/2022,Sofia,Clark,sofia.clark1966@outlook.com,10/09/1960,Prefer not to say,1,True,71372,POS,91108,Earn,35,08/01/2024 07:06
3177,15/10/2022,Sofia,Clark,sofia.clark1966@outlook.com,10/09/1960,Prefer not to say,1,True,71392,POS,92529,Adjust,-5,06/01/2024 04:16
3177,15/10/2022,Sofia,Clark,sofia.clark1966@outlook.com,10/09/1960,Prefer not to say,1,True,71632,POS,88286,Redeem,-63,30/01/2024 15:28
3177,15/10/2022,Sofia,Clark,sofia.clark1966@outlook.com,10/09/1960,Prefer not to say,1,True,71774,POS,83260,Adjust,11,05/01/2024 21:15
3177,15/10/2022,Sofia,Clark,sofia.clark1966@outlook.com,10/09/1960,Prefer not to say,1,True,71804,POS,80797,Redeem,-66,10/01/2024 13:00
3177,15/10/2022,Sofia,Clark,sofia.clark1966@outlook.com,10/09/1960,Prefer not to say,1,True,71848,ONLINE,86947,Redeem,-99,11/01/2024 12:06
3178,18/02/2023,Isabella,Hill,isabella.hill@yahoo.com,17/11/2004,Other,1,False,70505,POS,81218,Adjust,10,19/02/2024 08:25
3178,18/02/2023,Isabella,Hill,isabella.hill@yahoo.com,17/11/2004,Other,1,False,70530,POS,86524,Earn,35,27/02/2024 04:41
3178,18/02/2023,Isabella,Hill,isabella.hill@yahoo.com,17/11/2004,Other,1,False,70639,ONLINE,93910,Earn,26,01/01/2024 06:23
3178,18/02/2023,Isabella,Hill,isabella.hill@yahoo.com,17/11/2004,Other,1,False,71139,POS,81870,Adjust,-10,23/01/2024 11:46
3178,18/02/2023,Isabella,Hill,isabella.hill@yahoo.com,17/11/2004,Other,1,False,71306,POS,82344,Redeem,-98,24/01/2024 02:24
3178,18/02/2023,Isabella,Hill,isabella.hill@yahoo.com,17/11/2004,Other,1,False,71325,POS,81820,Adjust,-17,21/02/2024 01:58
3178,18/02/2023,Isabella,Hill,isabella.hill@yahoo.com,17/11/2004,Other,1,False,71411,ONLINE,82053,Earn,49,11/02/2024 05:55
3178,18/02/2023,Isabella,Hill,isabella.hill@yahoo.com,17/11/2004,Other,1,False,71569,ONLINE,84961,Redeem,-94,19/04/2024 13:41
3178,18/02/2023,Isabella,Hill,isabella.hill@yahoo.com,17/11/2004,Other,1,False,71705,ONLINE,80897,Earn,13,12/01/2024 06:53
3178,18/02/2023,Isabella,Hill,isabella.hill@yahoo.com,17/11/2004,Other,1,False,71745,ONLINE,89522,Redeem,-73,27/03/2024 05:52
3178,18/02/2023,Isabella,Hill,isabella.hill@yahoo.com,17/11/2004,Other,1,False,71887,POS,90551,Redeem,-38,14/04/2024 20:27
